tiempo,variable_filtrada
0.15,-67.06
0.15,-66.87
0.15,-67.12
0.15,-67.59
0.15,-68.04
0.15,-68.28
0.15,-68.18
0.16,-67.73
0.16,-66.95
0.16,-65.87
0.16,-64.53
0.16,-62.94
0.16,-61.14
0.16,-59.25
0.16,-57.41
0.16,-55.84
0.17,-54.69
0.17,-54.03
0.17,-53.83
0.17,-53.95
0.17,-54.21
0.17,-54.44
0.17,-54.52
0.17,-54.40
0.17,-54.10
0.17,-53.64
0.17,-53.04
0.18,-52.29
0.18,-51.40
0.18,-50.37
0.18,-49.27
0.18,-48.20
0.18,-47.28
0.18,-46.58
0.18,-46.09
0.18,-45.72
0.18,-45.34
0.19,-44.81
0.19,-44.08
0.19,-43.17
0.19,-42.19
0.19,-41.28
0.19,-40.54
0.19,-39.99
0.19,-39.56
0.19,-39.09
0.20,-38.42
0.20,-37.46
0.20,-36.22
0.20,-34.79
0.20,-33.31
0.20,-31.94
0.20,-30.76
0.20,-29.79
0.20,-28.99
0.20,-28.33
0.20,-27.76
0.21,-27.28
0.21,-26.91
0.21,-26.62
0.21,-26.41
0.21,-26.22
0.21,-25.96
0.21,-25.59
0.21,-25.11
0.21,-24.54
0.21,-23.98
0.22,-23.52
0.22,-23.21
0.22,-23.09
0.22,-23.14
0.22,-23.35
0.22,-23.69
0.22,-24.13
0.22,-24.61
0.22,-25.07
0.23,-25.38
0.23,-25.41
0.23,-25.04
0.23,-24.25
0.23,-23.09
0.23,-21.70
0.23,-20.25
0.23,-18.90
0.23,-17.74
0.23,-16.79
0.23,-16.00
0.24,-15.34
0.24,-14.81
0.24,-14.45
0.24,-14.33
0.24,-14.47
0.24,-14.84
0.24,-15.29
0.24,-15.65
0.24,-15.74
0.24,-15.50
0.25,-14.97
0.25,-14.34
0.25,-13.84
0.25,-13.66
0.25,-13.88
0.25,-14.40
0.25,-15.02
0.25,-15.50
0.25,-15.65
0.26,-15.35
0.26,-14.63
0.26,-13.61
0.26,-12.45
0.26,-11.28
0.26,-10.22
0.26,-9.35
0.26,-8.70
0.26,-8.32
0.26,-8.25
0.27,-8.53
0.27,-9.13
0.27,-9.99
0.27,-10.97
0.27,-11.94
0.27,-12.80
0.27,-13.47
0.27,-13.93
0.27,-14.21
0.27,-14.33
0.28,-14.31
0.28,-14.13
0.28,-13.83
0.28,-13.44
0.28,-13.09
0.28,-12.92
0.28,-13.03
0.28,-13.50
0.28,-14.25
0.28,-15.11
0.28,-15.89
0.29,-16.38
0.29,-16.48
0.29,-16.19
0.29,-15.61
0.29,-14.88
0.29,-14.13
0.29,-13.42
0.29,-12.74
0.29,-12.06
0.29,-11.34
0.30,-10.58
0.30,-9.85
0.30,-9.25
0.30,-8.85
0.30,-8.69
0.30,-8.75
0.30,-8.92
0.30,-9.10
0.30,-9.19
0.30,-9.16
0.31,-9.03
0.31,-8.85
0.31,-8.66
0.31,-8.49
0.31,-8.33
0.31,-8.19
0.31,-8.11
0.31,-8.14
0.31,-8.33
0.32,-8.72
0.32,-9.28
0.32,-9.92
0.32,-10.55
0.32,-11.07
0.32,-11.44
0.32,-11.65
0.32,-11.77
0.32,-11.82
0.32,-11.85
0.33,-11.84
0.33,-11.73
0.33,-11.47
0.33,-11.05
0.33,-10.51
0.33,-9.94
0.33,-9.45
0.33,-9.11
0.33,-8.94
0.33,-8.86
0.34,-8.79
0.34,-8.63
0.34,-8.33
0.34,-7.91
0.34,-7.43
0.34,-6.95
0.34,-6.55
0.34,-6.24
0.34,-6.00
0.34,-5.80
0.34,-5.65
0.35,-5.57
0.35,-5.64
0.35,-5.91
0.35,-6.40
0.35,-7.04
0.35,-7.71
0.35,-8.21
0.35,-8.38
0.35,-8.11
0.35,-7.43
0.36,-6.47
0.36,-5.46
0.36,-4.63
0.36,-4.11
0.36,-3.95
0.36,-4.11
0.36,-4.50
0.36,-5.02
0.36,-5.59
0.36,-6.13
0.37,-6.57
0.37,-6.81
0.37,-6.77
0.37,-6.42
0.37,-5.80
0.37,-5.04
0.37,-4.29
0.37,-3.75
0.37,-3.50
0.38,-3.57
0.38,-3.86
0.38,-4.26
0.38,-4.63
0.38,-4.87
0.38,-4.94
0.38,-4.85
0.38,-4.65
0.38,-4.38
0.38,-4.07
0.39,-3.72
0.39,-3.34
0.39,-2.94
0.39,-2.56
0.39,-2.28
0.39,-2.14
0.39,-2.15
0.39,-2.25
0.39,-2.35
0.39,-2.36
0.40,-2.25
0.40,-2.06
0.40,-1.90
0.40,-1.87
0.40,-2.05
0.40,-2.44
0.40,-2.95
0.40,-3.44
0.40,-3.81
0.40,-3.97
0.41,-3.95
0.41,-3.79
0.41,-3.57
0.41,-3.35
0.41,-3.14
0.41,-2.97
0.41,-2.84
0.41,-2.81
0.41,-2.91
0.41,-3.17
0.41,-3.58
0.42,-4.02
0.42,-4.33
0.42,-4.36
0.42,-3.94
0.42,-3.05
0.42,-1.74
0.42,-0.16
0.42,1.50
0.42,3.06
0.42,4.46
0.43,5.67
0.43,6.76
0.43,7.77
0.43,8.74
0.43,9.61
0.43,10.36
0.43,10.98
0.43,11.54
0.43,12.21
0.43,13.16
0.44,14.55
0.44,16.39
0.44,18.56
0.44,20.78
0.44,22.74
0.44,24.16
0.44,24.90
0.44,24.94
0.44,24.40
0.45,23.44
0.45,22.24
0.45,20.96
0.45,19.78
0.45,18.90
0.45,18.55
0.45,18.96
0.45,20.31
0.45,22.65
0.45,25.91
0.46,29.81
0.46,33.98
0.46,38.00
0.46,41.48
0.46,44.11
0.46,45.75
0.46,46.39
0.46,46.14
0.46,45.24
0.46,43.97
0.47,42.66
0.47,41.61
0.47,41.09
0.47,41.22
0.47,42.01
0.47,43.28
0.47,44.75
0.47,46.09
0.47,47.00
0.47,47.30
0.47,46.99
0.48,46.17
0.48,45.04
0.48,43.72
0.48,42.26
0.48,40.62
0.48,38.74
0.48,36.58
0.48,34.24
0.48,31.89
0.48,29.77
0.49,28.06
0.49,26.85
0.49,26.04
0.49,25.44
0.49,24.84
0.49,24.04
0.49,22.95
0.49,21.55
0.49,19.85
0.49,17.88
0.50,15.60
0.50,12.98
0.50,10.01
0.50,6.78
0.50,3.46
0.50,0.31
0.50,-2.38
0.50,-4.43
0.50,-5.79
0.51,-6.59
0.51,-7.07
0.51,-7.51
0.51,-8.16
0.51,-9.14
0.51,-10.48
0.51,-12.14
0.51,-14.06
0.51,-16.15
0.51,-18.32
0.52,-20.48
0.52,-22.45
0.52,-24.03
0.52,-25.04
0.52,-25.35
0.52,-24.94
0.52,-23.97
0.52,-22.67
0.52,-21.39
0.52,-20.42
0.53,-20.00
0.53,-20.22
0.53,-21.03
0.53,-22.26
0.53,-23.70
0.53,-25.09
0.53,-26.22
0.53,-26.90
0.53,-27.04
0.53,-26.57
0.54,-25.51
0.54,-23.93
0.54,-22.00
0.54,-19.91
0.54,-17.95
0.54,-16.38
0.54,-15.47
0.54,-15.36
0.54,-16.12
0.54,-17.66
0.55,-19.79
0.55,-22.22
0.55,-24.62
0.55,-26.63
0.55,-27.92
0.55,-28.27
0.55,-27.54
0.55,-25.79
0.55,-23.26
0.55,-20.33
0.56,-17.52
0.56,-15.33
0.56,-14.14
0.56,-14.14
0.56,-15.28
0.56,-17.30
0.56,-19.81
0.56,-22.39
0.56,-24.64
0.56,-26.24
0.56,-26.97
0.57,-26.74
0.57,-25.59
0.57,-23.66
0.57,-21.16
0.57,-18.32
0.57,-15.29
0.57,-12.10
0.57,-8.67
0.57,-4.84
0.57,-0.48
0.58,4.48
0.58,10.01
0.58,16.01
0.58,22.45
0.58,29.39
0.58,37.07
0.58,45.81
0.58,55.96
0.58,67.73
0.58,81.14
0.59,95.94
0.59,111.74
0.59,128.15
0.59,144.90
0.59,162.10
0.59,180.21
0.59,199.97
0.59,222.12
0.59,246.99
0.59,274.16
0.60,302.27
0.60,329.17
0.60,352.28
0.60,369.13
0.60,377.87
0.60,377.53
0.60,368.17
0.60,350.72
0.60,326.83
0.60,298.62
0.61,268.53
0.61,239.01
0.61,212.24
0.61,189.80
0.61,172.36
0.61,159.58
0.61,150.22
0.61,142.51
0.61,134.61
0.61,125.10
0.62,113.31
0.62,99.35
0.62,83.98
0.62,68.25
0.62,53.18
0.62,39.49
0.62,27.52
0.62,17.23
0.62,8.39
0.62,0.68
0.63,-6.23
0.63,-12.63
0.63,-18.76
0.63,-24.81
0.63,-30.89
0.63,-37.02
0.63,-43.06
0.63,-48.75
0.63,-53.78
0.64,-57.86
0.64,-60.83
0.64,-62.73
0.64,-63.78
0.64,-64.30
0.64,-64.63
0.64,-65.03
0.64,-65.66
0.64,-66.55
0.64,-67.70
0.65,-69.06
0.65,-70.56
0.65,-72.14
0.65,-73.68
0.65,-75.03
0.65,-75.99
0.65,-76.34
0.65,-75.96
0.65,-74.82
0.65,-73.05
0.66,-70.90
0.66,-68.69
0.66,-66.71
0.66,-65.16
0.66,-64.13
0.66,-63.60
0.66,-63.50
0.66,-63.71
0.66,-64.15
0.66,-64.70
0.67,-65.26
0.67,-65.68
0.67,-65.81
0.67,-65.46
0.67,-64.52
0.67,-62.98
0.67,-60.96
0.67,-58.68
0.67,-56.44
0.67,-54.50
0.68,-53.00
0.68,-51.97
0.68,-51.30
0.68,-50.85
0.68,-50.49
0.68,-50.15
0.68,-49.81
0.68,-49.48
0.68,-49.12
0.68,-48.66
0.69,-47.98
0.69,-46.97
0.69,-45.56
0.69,-43.80
0.69,-41.85
0.69,-39.94
0.69,-38.34
0.69,-37.24
0.69,-36.70
0.69,-36.65
0.69,-36.90
0.70,-37.22
0.70,-37.39
0.70,-37.26
0.70,-36.73
0.70,-35.77
0.70,-34.38
0.70,-32.58
0.70,-30.47
0.70,-28.18
0.70,-25.93
0.71,-23.93
0.71,-22.34
0.71,-21.22
0.71,-20.50
0.71,-20.09
0.71,-19.83
0.71,-19.67
0.71,-19.58
0.71,-19.59
0.71,-19.68
0.72,-19.77
0.72,-19.65
0.72,-19.10
0.72,-17.92
0.72,-16.08
0.72,-13.70
0.72,-11.08
0.72,-8.59
0.72,-6.57
0.72,-5.20
0.73,-4.48
0.73,-4.28
0.73,-4.38
0.73,-4.58
0.73,-4.78
0.73,-4.90
0.73,-4.90
0.73,-4.70
0.73,-4.17
0.73,-3.18
0.74,-1.64
0.74,0.43
0.74,2.88
0.74,5.46
0.74,7.87
0.74,9.87
0.74,11.33
0.74,12.30
0.74,12.93
0.74,13.42
0.75,13.92
0.75,14.51
0.75,15.16
0.75,15.81
0.75,16.44
0.75,17.12
0.75,17.95
0.75,19.06
0.75,20.52
0.76,22.29
0.76,24.26
0.76,26.28
0.76,28.22
0.76,30.02
0.76,31.67
0.76,33.18
0.76,34.56
0.76,35.77
0.76,36.77
0.77,37.57
0.77,38.21
0.77,38.84
0.77,39.61
0.77,40.67
0.77,42.07
0.77,43.75
0.77,45.51
0.77,47.16
0.77,48.55
0.78,49.63
0.78,50.50
0.78,51.31
0.78,52.19
0.78,53.18
0.78,54.23
0.78,55.22
0.78,56.07
0.78,56.79
0.78,57.47
0.79,58.27
0.79,59.36
0.79,60.79
0.79,62.49
0.79,64.30
0.79,65.98
0.79,67.32
0.79,68.23
0.79,68.70
0.79,68.83
0.80,68.75
0.80,68.58
0.80,68.40
0.80,68.24
0.80,68.14
0.80,68.15
0.80,68.33
0.80,68.71
0.80,69.29
0.80,69.96
0.81,70.55
0.81,70.84
0.81,70.70
0.81,70.09
0.81,69.14
0.81,68.06
0.81,67.05
0.81,66.24
0.81,65.60
0.81,65.01
0.81,64.26
0.82,63.22
0.82,61.84
0.82,60.18
0.82,58.37
0.82,56.52
0.82,54.69
0.82,52.87
0.82,50.92
0.82,48.71
0.82,46.11
0.83,43.10
0.83,39.69
0.83,36.01
0.83,32.17
0.83,28.28
0.83,24.42
0.83,20.65
0.83,17.01
0.83,13.55
0.83,10.27
0.84,7.18
0.84,4.22
0.84,1.28
0.84,-1.76
0.84,-4.98
0.84,-8.41
0.84,-11.99
0.84,-15.62
0.84,-19.18
0.84,-22.60
0.85,-25.89
0.85,-29.14
0.85,-32.40
0.85,-35.73
0.85,-39.10
0.85,-42.40
0.85,-45.51
0.85,-48.32
0.85,-50.79
0.85,-52.98
0.86,-54.99
0.86,-56.95
0.86,-58.91
0.86,-60.88
0.86,-62.78
0.86,-64.56
0.86,-66.21
0.86,-67.80
0.86,-69.42
0.86,-71.17
0.87,-73.01
0.87,-74.83
0.87,-76.39
0.87,-77.49
0.87,-77.97
0.87,-77.84
0.87,-77.25
0.87,-76.45
0.87,-75.70
0.88,-75.21
0.88,-75.05
0.88,-75.18
0.88,-75.48
0.88,-75.84
0.88,-76.16
0.88,-76.42
0.88,-76.57
0.88,-76.59
0.88,-76.40
0.89,-75.90
0.89,-75.01
0.89,-73.72
0.89,-72.13
0.89,-70.41
0.89,-68.79
0.89,-67.42
0.89,-66.38
0.89,-65.64
0.89,-65.09
0.90,-64.63
0.90,-64.19
0.90,-63.77
0.90,-63.40
0.90,-63.05
0.90,-62.66
0.90,-62.08
0.90,-61.17
0.90,-59.81
0.90,-58.03
0.91,-55.96
0.91,-53.85
0.91,-51.99
0.91,-50.59
0.91,-49.72
0.91,-49.32
0.91,-49.21
0.91,-49.20
0.91,-49.16
0.91,-49.03
0.92,-48.85
0.92,-48.64
0.92,-48.38
0.92,-47.98
0.92,-47.32
0.92,-46.28
0.92,-44.86
0.92,-43.18
0.92,-41.47
0.92,-39.99
0.93,-38.90
0.93,-38.25
0.93,-37.97
0.93,-37.90
0.93,-37.91
0.93,-37.94
0.93,-37.99
0.93,-38.13
0.93,-38.34
0.93,-38.58
0.94,-38.71
0.94,-38.60
0.94,-38.15
0.94,-37.36
0.94,-36.33
0.94,-35.23
0.94,-34.16
0.94,-33.20
0.94,-32.32
0.94,-31.43
0.94,-30.45
0.95,-29.38
0.95,-28.28
0.95,-27.25
0.95,-26.41
0.95,-25.77
0.95,-25.29
0.95,-24.82
0.95,-24.23
0.95,-23.42
0.95,-22.40
0.96,-21.27
0.96,-20.16
0.96,-19.18
0.96,-18.41
0.96,-17.86
0.96,-17.51
0.96,-17.32
0.96,-17.27
0.96,-17.33
0.96,-17.43
0.97,-17.49
0.97,-17.42
0.97,-17.10
0.97,-16.49
0.97,-15.60
0.97,-14.51
0.97,-13.35
0.97,-12.27
0.97,-11.41
0.97,-10.81
0.98,-10.45
0.98,-10.24
0.98,-10.07
0.98,-9.87
0.98,-9.62
0.98,-9.34
0.98,-9.10
0.98,-8.93
0.98,-8.87
0.98,-8.90
0.99,-9.01
0.99,-9.21
0.99,-9.52
0.99,-9.95
0.99,-10.50
0.99,-11.12
0.99,-11.70
0.99,-12.10
0.99,-12.22
0.99,-12.04
1.00,-11.64
1.00,-11.18
1.00,-10.86
1.00,-10.80
1.00,-11.05
1.00,-11.50
1.00,-11.97
1.00,-12.31
1.00,-12.42
1.00,-12.33
1.01,-12.16
1.01,-12.05
1.01,-12.08
1.01,-12.24
1.01,-12.39
1.01,-12.40
1.01,-12.16
1.01,-11.68
1.01,-11.09
1.01,-10.55
1.02,-10.21
1.02,-10.11
1.02,-10.17
1.02,-10.24
1.02,-10.18
1.02,-9.90
1.02,-9.44
1.02,-8.90
1.02,-8.41
1.02,-8.06
1.03,-7.83
1.03,-7.63
1.03,-7.38
1.03,-7.02
1.03,-6.61
1.03,-6.26
1.03,-6.15
1.03,-6.37
1.03,-6.92
1.03,-7.67
1.04,-8.45
1.04,-9.10
1.04,-9.56
1.04,-9.86
1.04,-10.09
1.04,-10.36
1.04,-10.70
1.04,-11.05
1.04,-11.33
1.04,-11.45
1.05,-11.42
1.05,-11.30
1.05,-11.23
1.05,-11.32
1.05,-11.59
1.05,-11.98
1.05,-12.31
1.05,-12.43
1.05,-12.23
1.05,-11.73
1.06,-11.07
1.06,-10.43
1.06,-9.97
1.06,-9.70
1.06,-9.54
1.06,-9.32
1.06,-8.90
1.06,-8.21
1.06,-7.34
1.06,-6.45
1.07,-5.73
1.07,-5.29
1.07,-5.14
1.07,-5.19
1.07,-5.32
1.07,-5.46
1.07,-5.61
1.07,-5.82
1.07,-6.18
1.07,-6.68
1.08,-7.24
1.08,-7.62
1.08,-7.60
1.08,-7.01
1.08,-5.86
1.08,-4.37
1.08,-2.88
1.08,-1.77
1.08,-1.31
1.08,-1.57
1.09,-2.44
1.09,-3.70
1.09,-5.10
1.09,-6.46
1.09,-7.70
1.09,-8.78
1.09,-9.65
1.09,-10.21
1.09,-10.28
1.09,-9.73
1.10,-8.53
1.10,-6.82
1.10,-4.87
1.10,-3.02
1.10,-1.54
1.10,-0.58
1.10,-0.10
1.10,0.01
1.10,-0.09
1.10,-0.33
1.11,-0.70
1.11,-1.24
1.11,-1.92
1.11,-2.64
1.11,-3.20
1.11,-3.38
1.11,-3.01
1.11,-2.08
1.11,-0.76
1.11,0.65
1.12,1.83
1.12,2.53
1.12,2.64
1.12,2.23
1.12,1.47
1.12,0.54
1.12,-0.42
1.12,-1.32
1.12,-2.13
1.12,-2.79
1.13,-3.18
1.13,-3.15
1.13,-2.58
1.13,-1.47
1.13,0.01
1.13,1.56
1.13,2.86
1.13,3.65
1.13,3.85
1.14,3.60
1.14,3.15
1.14,2.78
1.14,2.66
1.14,2.82
1.14,3.13
1.14,3.44
1.14,3.63
1.14,3.70
1.14,3.75
1.15,3.88
1.15,4.13
1.15,4.45
1.15,4.69
1.15,4.69
1.15,4.35
1.15,3.69
1.15,2.84
1.15,1.99
1.15,1.28
1.16,0.78
1.16,0.44
1.16,0.18
1.16,-0.07
1.16,-0.25
1.16,-0.24
1.16,0.09
1.16,0.77
1.16,1.69
1.16,2.61
1.17,3.24
1.17,3.36
1.17,2.92
1.17,2.05
1.17,0.99
1.17,0.02
1.17,-0.66
1.17,-0.99
1.17,-1.01
1.17,-0.81
1.18,-0.47
1.18,0.01
1.18,0.68
1.18,1.58
1.18,2.68
1.18,3.87
1.18,4.96
1.18,5.72
1.18,6.02
1.18,5.83
1.19,5.24
1.19,4.38
1.19,3.41
1.19,2.45
1.19,1.53
1.19,0.68
1.19,-0.01
1.19,-0.40
1.19,-0.28
1.19,0.55
1.20,2.18
1.20,4.54
1.20,7.35
1.20,10.24
1.20,12.83
1.20,14.85
1.20,16.21
1.20,17.00
1.20,17.42
1.20,17.67
1.21,17.91
1.21,18.22
1.21,18.64
1.21,19.22
1.21,20.05
1.21,21.22
1.21,22.82
1.21,24.81
1.21,27.00
1.21,29.11
1.22,30.80
1.22,31.81
1.22,32.02
1.22,31.52
1.22,30.58
1.22,29.53
1.22,28.72
1.22,28.42
1.22,28.73
1.22,29.69
1.23,31.21
1.23,33.23
1.23,35.66
1.23,38.38
1.23,41.23
1.23,43.93
1.23,46.19
1.23,47.69
1.23,48.29
1.23,48.02
1.24,47.12
1.24,45.95
1.24,44.85
1.24,44.08
1.24,43.67
1.24,43.50
1.24,43.39
1.24,43.20
1.24,42.89
1.24,42.56
1.25,42.35
1.25,42.33
1.25,42.47
1.25,42.62
1.25,42.58
1.25,42.17
1.25,41.34
1.25,40.12
1.25,38.65
1.25,37.05
1.25,35.39
1.26,33.67
1.26,31.87
1.26,30.00
1.26,28.14
1.26,26.44
1.26,25.06
1.26,24.06
1.26,23.33
1.26,22.66
1.26,21.72
1.27,20.26
1.27,18.13
1.27,15.37
1.27,12.17
1.27,8.79
1.27,5.48
1.27,2.41
1.27,-0.38
1.27,-2.89
1.27,-5.17
1.28,-7.21
1.28,-9.01
1.28,-10.53
1.28,-11.76
1.28,-12.76
1.28,-13.67
1.28,-14.65
1.28,-15.83
1.28,-17.25
1.28,-18.86
1.29,-20.51
1.29,-22.06
1.29,-23.41
1.29,-24.58
1.29,-25.63
1.29,-26.65
1.29,-27.65
1.29,-28.56
1.29,-29.23
1.29,-29.54
1.30,-29.45
1.30,-29.06
1.30,-28.59
1.30,-28.28
1.30,-28.30
1.30,-28.66
1.30,-29.24
1.30,-29.80
1.30,-30.13
1.30,-30.09
1.31,-29.65
1.31,-28.87
1.31,-27.85
1.31,-26.69
1.31,-25.43
1.31,-24.07
1.31,-22.64
1.31,-21.19
1.31,-19.89
1.31,-18.95
1.32,-18.54
1.32,-18.74
1.32,-19.49
1.32,-20.57
1.32,-21.69
1.32,-22.56
1.32,-22.99
1.32,-22.86
1.32,-22.19
1.32,-21.05
1.33,-19.55
1.33,-17.88
1.33,-16.29
1.33,-15.07
1.33,-14.57
1.33,-15.02
1.33,-16.51
1.33,-18.91
1.33,-21.82
1.33,-24.72
1.34,-27.04
1.34,-28.33
1.34,-28.43
1.34,-27.45
1.34,-25.74
1.34,-23.72
1.34,-21.68
1.34,-19.64
1.34,-17.34
1.34,-14.36
1.35,-10.34
1.35,-5.11
1.35,1.17
1.35,8.14
1.35,15.40
1.35,22.74
1.35,30.26
1.35,38.39
1.35,47.76
1.35,58.98
1.36,72.48
1.36,88.32
1.36,106.25
1.36,125.72
1.36,146.12
1.36,166.86
1.36,187.65
1.36,208.55
1.36,230.00
1.36,252.63
1.37,276.99
1.37,303.21
1.37,330.65
1.37,357.84
1.37,382.59
1.37,402.37
1.37,414.76
1.37,417.93
1.37,411.00
1.38,394.19
1.38,368.88
1.38,337.34
1.38,302.44
1.38,267.17
1.38,234.11
1.38,205.09
1.38,180.88
1.38,161.24
1.38,145.14
1.39,131.14
1.39,117.85
1.39,104.21
1.39,89.76
1.39,74.61
1.39,59.32
1.39,44.69
1.39,31.52
1.39,20.43
1.39,11.67
1.40,5.11
1.40,0.23
1.40,-3.77
1.40,-7.74
1.40,-12.38
1.40,-18.06
1.40,-24.73
1.40,-32.00
1.40,-39.26
1.40,-45.92
1.41,-51.56
1.41,-56.04
1.41,-59.41
1.41,-61.88
1.41,-63.63
1.41,-64.79
1.41,-65.42
1.41,-65.60
1.41,-65.48
1.41,-65.28
1.42,-65.29
1.42,-65.76
1.42,-66.79
1.42,-68.30
1.42,-70.09
1.42,-71.89
1.42,-73.43
1.42,-74.58
1.42,-75.28
1.42,-75.55
1.43,-75.39
1.43,-74.79
1.43,-73.72
1.43,-72.19
1.43,-70.31
1.43,-68.29
1.43,-66.41
1.43,-64.93
1.43,-64.00
1.43,-63.61
1.44,-63.60
1.44,-63.72
1.44,-63.74
1.44,-63.49
1.44,-62.93
1.44,-62.07
1.44,-60.97
1.44,-59.63
1.44,-57.99
1.44,-55.99
1.45,-53.61
1.45,-50.94
1.45,-48.17
1.45,-45.53
1.45,-43.17
1.45,-41.09
1.45,-39.09
1.45,-36.84
1.45,-34.04
1.45,-30.51
1.46,-26.32
1.46,-21.81
1.46,-17.48
1.46,-13.87
1.46,-11.41
1.46,-10.37
1.46,-10.79
1.46,-12.53
1.46,-15.31
1.46,-18.71
1.47,-22.19
1.47,-25.14
1.47,-26.97
1.47,-27.26
1.47,-25.85
1.47,-23.03
1.47,-19.44
1.47,-15.97
1.47,-13.59
1.47,-13.02
1.48,-14.62
1.48,-18.28
1.48,-23.44
1.48,-29.30
1.48,-35.01
1.48,-39.88
1.48,-43.50
1.48,-45.76
1.48,-46.78
1.48,-46.80
1.49,-46.07
1.49,-44.84
1.49,-43.28
1.49,-41.56
1.49,-39.84
1.49,-38.19
1.49,-36.61
1.49,-34.97
1.49,-33.09
1.49,-30.77
1.50,-27.94
1.50,-24.66
1.50,-21.17
1.50,-17.81
1.50,-14.91
1.50,-12.68
1.50,-11.16
1.50,-10.24
1.50,-9.68
1.50,-9.26
1.50,-8.80
1.51,-8.25
1.51,-7.61
1.51,-6.90
1.51,-6.12
1.51,-5.16
1.51,-3.88
1.51,-2.19
1.51,-0.07
1.51,2.34
1.51,4.78
1.52,6.99
1.52,8.73
1.52,9.92
1.52,10.63
1.52,11.05
1.52,11.42
1.52,11.95
1.52,12.78
1.52,13.95
1.52,15.47
1.53,17.37
1.53,19.65
1.53,22.29
1.53,25.20
1.53,28.19
1.53,31.01
1.53,33.39
1.53,35.19
1.53,36.40
1.53,37.17
1.54,37.75
1.54,38.38
1.54,39.23
1.54,40.38
1.54,41.81
1.54,43.54
1.54,45.61
1.54,48.13
1.54,51.19
1.54,54.75
1.55,58.61
1.55,62.40
1.55,65.66
1.55,68.02
1.55,69.27
1.55,69.52
1.55,69.10
1.55,68.45
1.55,68.02
1.55,68.07
1.56,68.62
1.56,69.50
1.56,70.45
1.56,71.27
1.56,71.92
1.56,72.46
1.56,73.05
1.56,73.81
1.56,74.74
1.56,75.73
1.57,76.62
1.57,77.27
1.57,77.66
1.57,77.90
1.57,78.21
1.57,78.74
1.57,79.54
1.57,80.49
1.57,81.31
1.57,81.63
1.58,81.17
1.58,79.76
1.58,77.42
1.58,74.34
1.58,70.79
1.58,67.03
1.58,63.31
1.58,59.79
1.58,56.53
1.58,53.56
1.59,50.79
1.59,48.14
1.59,45.46
1.59,42.61
1.59,39.53
1.59,36.25
1.59,32.90
1.59,29.73
1.59,26.95
1.59,24.70
1.60,22.99
1.60,21.65
1.60,20.41
1.60,18.95
1.60,17.05
1.60,14.59
1.60,11.65
1.60,8.37
1.60,4.93
1.60,1.47
1.61,-1.98
1.61,-5.45
1.61,-8.98
1.61,-12.55
1.61,-16.10
1.61,-19.54
1.61,-22.79
1.61,-25.88
1.61,-28.92
1.61,-32.06
1.62,-35.41
