tiempo,variable_filtrada
18.05,-5.80
18.06,-5.36
18.06,-5.12
18.06,-5.22
18.06,-5.67
18.06,-6.36
18.06,-7.07
18.06,-7.55
18.06,-7.63
18.06,-7.29
18.07,-6.67
18.07,-5.98
18.07,-5.41
18.07,-5.03
18.07,-4.82
18.07,-4.66
18.07,-4.45
18.07,-4.15
18.07,-3.83
18.07,-3.59
18.07,-3.51
18.08,-3.57
18.08,-3.70
18.08,-3.76
18.08,-3.66
18.08,-3.42
18.08,-3.15
18.08,-3.04
18.08,-3.24
18.08,-3.80
18.09,-4.61
18.09,-5.45
18.09,-6.07
18.09,-6.30
18.09,-6.15
18.09,-5.75
18.09,-5.33
18.09,-5.02
18.09,-4.86
18.09,-4.75
18.09,-4.51
18.10,-4.01
18.10,-3.24
18.10,-2.35
18.10,-1.59
18.10,-1.20
18.10,-1.29
18.10,-1.78
18.10,-2.46
18.10,-3.05
18.11,-3.38
18.11,-3.42
18.11,-3.26
18.11,-3.09
18.11,-3.04
18.11,-3.16
18.11,-3.39
18.11,-3.57
18.11,-3.58
18.11,-3.37
18.11,-3.05
18.12,-2.75
18.12,-2.66
18.12,-2.85
18.12,-3.27
18.12,-3.82
18.12,-4.37
18.12,-4.87
18.12,-5.36
18.12,-5.88
18.12,-6.49
18.13,-7.15
18.13,-7.74
18.13,-8.10
18.13,-8.10
18.13,-7.74
18.13,-7.13
18.13,-6.49
18.13,-6.06
18.13,-6.00
18.14,-6.32
18.14,-6.89
18.14,-7.50
18.14,-7.95
18.14,-8.13
18.14,-8.03
18.14,-7.73
18.14,-7.31
18.14,-6.83
18.14,-6.30
18.14,-5.69
18.15,-5.03
18.15,-4.40
18.15,-3.91
18.15,-3.73
18.15,-3.90
18.15,-4.35
18.15,-4.88
18.15,-5.26
18.15,-5.28
18.16,-4.92
18.16,-4.31
18.16,-3.69
18.16,-3.29
18.16,-3.24
18.16,-3.54
18.16,-4.02
18.16,-4.48
18.16,-4.75
18.16,-4.82
18.16,-4.77
18.17,-4.74
18.17,-4.85
18.17,-5.10
18.17,-5.39
18.17,-5.55
18.17,-5.48
18.17,-5.18
18.17,-4.76
18.17,-4.36
18.18,-4.10
18.18,-3.99
18.18,-3.91
18.18,-3.75
18.18,-3.41
18.18,-2.93
18.18,-2.44
18.18,-2.13
18.18,-2.10
18.18,-2.35
18.18,-2.67
18.19,-2.82
18.19,-2.62
18.19,-2.05
18.19,-1.30
18.19,-0.68
18.19,-0.48
18.19,-0.84
18.19,-1.66
18.19,-2.64
18.20,-3.43
18.20,-3.75
18.20,-3.52
18.20,-2.88
18.20,-2.13
18.20,-1.58
18.20,-1.42
18.20,-1.69
18.20,-2.26
18.20,-2.95
18.20,-3.59
18.21,-4.08
18.21,-4.40
18.21,-4.58
18.21,-4.60
18.21,-4.46
18.21,-4.10
18.21,-3.52
18.21,-2.78
18.21,-2.04
18.21,-1.47
18.22,-1.25
18.22,-1.42
18.22,-1.88
18.22,-2.43
18.22,-2.81
18.22,-2.88
18.22,-2.64
18.22,-2.27
18.22,-1.98
18.23,-1.96
18.23,-2.20
18.23,-2.54
18.23,-2.73
18.23,-2.51
18.23,-1.83
18.23,-0.78
18.23,0.36
18.23,1.29
18.23,1.79
18.23,1.83
18.24,1.52
18.24,1.07
18.24,0.66
18.24,0.37
18.24,0.19
18.24,0.01
18.24,-0.23
18.24,-0.53
18.24,-0.81
18.25,-0.94
18.25,-0.83
18.25,-0.47
18.25,-0.01
18.25,0.37
18.25,0.50
18.25,0.30
18.25,-0.13
18.25,-0.62
18.25,-0.94
18.25,-0.99
18.26,-0.79
18.26,-0.48
18.26,-0.25
18.26,-0.22
18.26,-0.41
18.26,-0.67
18.26,-0.81
18.26,-0.68
18.26,-0.27
18.27,0.32
18.27,0.93
18.27,1.42
18.27,1.75
18.27,2.02
18.27,2.33
18.27,2.77
18.27,3.28
18.27,3.75
18.27,4.03
18.27,4.05
18.28,3.85
18.28,3.61
18.28,3.52
18.28,3.77
18.28,4.36
18.28,5.17
18.28,5.96
18.28,6.51
18.28,6.68
18.29,6.50
18.29,6.14
18.29,5.78
18.29,5.55
18.29,5.45
18.29,5.39
18.29,5.26
18.29,4.98
18.29,4.59
18.29,4.23
18.30,4.05
18.30,4.13
18.30,4.45
18.30,4.83
18.30,5.07
18.30,5.02
18.30,4.67
18.30,4.17
18.30,3.75
18.30,3.63
18.30,3.88
18.31,4.38
18.31,4.92
18.31,5.28
18.31,5.35
18.31,5.20
18.31,5.03
18.31,5.06
18.31,5.40
18.31,6.02
18.32,6.73
18.32,7.33
18.32,7.63
18.32,7.63
18.32,7.43
18.32,7.20
18.32,7.06
18.32,7.02
18.32,6.97
18.32,6.76
18.32,6.30
18.33,5.64
18.33,4.92
18.33,4.38
18.33,4.16
18.33,4.31
18.33,4.73
18.33,5.25
18.33,5.68
18.33,5.93
18.34,6.01
18.34,6.00
18.34,5.98
18.34,5.97
18.34,5.89
18.34,5.64
18.34,5.16
18.34,4.52
18.34,3.91
18.34,3.63
18.34,3.90
18.35,4.80
18.35,6.16
18.35,7.66
18.35,8.92
18.35,9.68
18.35,9.86
18.35,9.59
18.35,9.14
18.35,8.73
18.36,8.46
18.36,8.28
18.36,8.06
18.36,7.65
18.36,7.07
18.36,6.42
18.36,5.92
18.36,5.74
18.36,5.95
18.36,6.41
18.36,6.91
18.37,7.21
18.37,7.19
18.37,6.90
18.37,6.51
18.37,6.21
18.37,6.10
18.37,6.13
18.37,6.17
18.37,6.09
18.38,5.85
18.38,5.57
18.38,5.43
18.38,5.64
18.38,6.30
18.38,7.37
18.38,8.63
18.38,9.81
18.38,10.66
18.38,11.05
18.39,11.04
18.39,10.81
18.39,10.61
18.39,10.65
18.39,11.03
18.39,11.71
18.39,12.62
18.39,13.66
18.39,14.79
18.39,16.00
18.39,17.30
18.40,18.66
18.40,19.99
18.40,21.14
18.40,21.99
18.40,22.45
18.40,22.57
18.40,22.50
18.40,22.45
18.40,22.64
18.41,23.19
18.41,24.10
18.41,25.25
18.41,26.48
18.41,27.66
18.41,28.75
18.41,29.82
18.41,31.02
18.41,32.50
18.41,34.31
18.41,36.42
18.42,38.66
18.42,40.83
18.42,42.69
18.42,44.11
18.42,44.96
18.42,45.23
18.42,44.93
18.42,44.14
18.42,43.03
18.43,41.84
18.43,40.87
18.43,40.43
18.43,40.68
18.43,41.62
18.43,43.06
18.43,44.64
18.43,45.98
18.43,46.81
18.43,47.03
18.43,46.77
18.44,46.27
18.44,45.70
18.44,45.10
18.44,44.31
18.44,43.00
18.44,40.91
18.44,37.92
18.44,34.20
18.44,30.17
18.45,26.31
18.45,23.06
18.45,20.61
18.45,18.94
18.45,17.80
18.45,16.92
18.45,16.11
18.45,15.26
18.45,14.40
18.45,13.52
18.45,12.60
18.46,11.50
18.46,10.08
18.46,8.25
18.46,6.00
18.46,3.49
18.46,0.94
18.46,-1.43
18.46,-3.50
18.46,-5.30
18.46,-7.00
18.47,-8.77
18.47,-10.76
18.47,-12.96
18.47,-15.23
18.47,-17.38
18.47,-19.25
18.47,-20.79
18.47,-22.06
18.47,-23.14
18.48,-24.14
18.48,-25.05
18.48,-25.79
18.48,-26.25
18.48,-26.36
18.48,-26.16
18.48,-25.79
18.48,-25.44
18.48,-25.27
18.48,-25.34
18.48,-25.60
18.49,-25.97
18.49,-26.36
18.49,-26.78
18.49,-27.29
18.49,-27.97
18.49,-28.80
18.49,-29.64
18.49,-30.22
18.49,-30.24
18.50,-29.49
18.50,-27.97
18.50,-25.91
18.50,-23.72
18.50,-21.87
18.50,-20.70
18.50,-20.33
18.50,-20.64
18.50,-21.34
18.50,-22.11
18.50,-22.73
18.51,-23.10
18.51,-23.23
18.51,-23.16
18.51,-22.88
18.51,-22.32
18.51,-21.37
18.51,-19.96
18.51,-18.18
18.51,-16.25
18.52,-14.54
18.52,-13.43
18.52,-13.21
18.52,-13.97
18.52,-15.54
18.52,-17.59
18.52,-19.67
18.52,-21.37
18.52,-22.34
18.52,-22.38
18.52,-21.44
18.53,-19.63
18.53,-17.18
18.53,-14.37
18.53,-11.50
18.53,-8.74
18.53,-6.10
18.53,-3.42
18.53,-0.39
18.53,3.31
18.54,7.94
18.54,13.55
18.54,20.02
18.54,27.09
18.54,34.52
18.54,42.22
18.54,50.36
18.54,59.34
18.54,69.68
18.54,81.78
18.55,95.76
18.55,111.36
18.55,127.91
18.55,144.65
18.55,161.04
18.55,177.11
18.55,193.54
18.55,211.54
18.55,232.26
18.55,256.19
18.55,282.67
18.56,309.75
18.56,334.52
18.56,353.84
18.56,365.07
18.56,366.65
18.56,358.32
18.56,340.99
18.56,316.46
18.56,287.03
18.57,255.18
18.57,223.40
18.57,193.88
18.57,168.32
18.57,147.67
18.57,131.95
18.57,120.33
18.57,111.36
18.57,103.35
18.57,94.88
18.57,85.08
18.58,73.79
18.58,61.47
18.58,48.88
18.58,36.82
18.58,25.88
18.58,16.30
18.58,8.08
18.58,1.04
18.58,-5.01
18.59,-10.29
18.59,-14.95
18.59,-19.20
18.59,-23.29
18.59,-27.47
18.59,-31.92
18.59,-36.65
18.59,-41.49
18.59,-46.08
18.59,-50.02
18.59,-52.99
18.60,-54.88
18.60,-55.85
18.60,-56.28
18.60,-56.60
18.60,-57.20
18.60,-58.22
18.60,-59.61
18.60,-61.16
18.60,-62.66
18.61,-63.98
18.61,-65.13
18.61,-66.18
18.61,-67.18
18.61,-68.06
18.61,-68.65
18.61,-68.72
18.61,-68.15
18.61,-66.96
18.61,-65.41
18.61,-63.87
18.62,-62.71
18.62,-62.17
18.62,-62.24
18.62,-62.71
18.62,-63.26
18.62,-63.64
18.62,-63.70
18.62,-63.44
18.62,-62.92
18.62,-62.20
18.63,-61.27
18.63,-60.04
18.63,-58.45
18.63,-56.50
18.63,-54.34
18.63,-52.23
18.63,-50.44
18.63,-49.18
18.63,-48.46
18.64,-48.15
18.64,-48.04
18.64,-47.94
18.64,-47.79
18.64,-47.67
18.64,-47.69
18.64,-47.91
18.64,-48.22
18.64,-48.38
18.64,-48.07
18.64,-47.03
18.65,-45.22
18.65,-42.82
18.65,-40.21
18.65,-37.86
18.65,-36.12
18.65,-35.13
18.65,-34.79
18.65,-34.85
18.65,-35.00
18.66,-35.00
18.66,-34.78
18.66,-34.35
18.66,-33.80
18.66,-33.16
18.66,-32.40
18.66,-31.43
18.66,-30.15
18.66,-28.53
18.66,-26.67
18.66,-24.77
18.67,-23.06
18.67,-21.70
18.67,-20.74
18.67,-20.11
18.67,-19.68
18.67,-19.35
18.67,-19.08
18.67,-18.86
18.67,-18.72
18.68,-18.62
18.68,-18.41
18.68,-17.93
18.68,-17.03
18.68,-15.64
18.68,-13.89
18.68,-12.00
18.68,-10.26
18.68,-8.85
18.68,-7.85
18.68,-7.17
18.69,-6.64
18.69,-6.09
18.69,-5.45
18.69,-4.76
18.69,-4.13
18.69,-3.62
18.69,-3.21
18.69,-2.77
18.69,-2.12
18.70,-1.11
18.70,0.26
18.70,1.87
18.70,3.50
18.70,4.94
18.70,6.08
18.70,6.98
18.70,7.80
18.70,8.69
18.70,9.74
18.70,10.85
18.71,11.81
18.71,12.43
18.71,12.60
18.71,12.41
18.71,12.10
18.71,12.02
18.71,12.42
18.71,13.42
18.71,14.91
18.71,16.65
18.72,18.37
18.72,19.87
18.72,21.10
18.72,22.17
18.72,23.20
18.72,24.27
18.72,25.32
18.72,26.25
18.72,26.95
18.73,27.41
18.73,27.83
18.73,28.47
18.73,29.65
18.73,31.53
18.73,34.05
18.73,36.96
18.73,39.85
18.73,42.35
18.73,44.22
18.73,45.45
18.74,46.24
18.74,46.85
18.74,47.53
18.74,48.39
18.74,49.43
18.74,50.58
18.74,51.79
18.74,53.06
18.74,54.46
18.75,56.03
18.75,57.75
18.75,59.51
18.75,61.10
18.75,62.35
18.75,63.17
18.75,63.65
18.75,63.98
18.75,64.35
18.75,64.90
18.75,65.62
18.76,66.35
18.76,66.95
18.76,67.31
18.76,67.46
18.76,67.54
18.76,67.72
18.76,68.10
18.76,68.66
18.76,69.26
18.77,69.68
18.77,69.77
18.77,69.52
18.77,69.03
18.77,68.54
18.77,68.22
18.77,68.14
18.77,68.21
18.77,68.21
18.77,67.89
18.77,67.12
18.78,65.93
18.78,64.50
18.78,63.09
18.78,61.93
18.78,61.07
18.78,60.41
18.78,59.69
18.78,58.67
18.78,57.19
18.79,55.24
18.79,52.94
18.79,50.44
18.79,47.84
18.79,45.16
18.79,42.37
18.79,39.46
18.79,36.46
18.79,33.49
18.79,30.71
18.80,28.22
18.80,26.04
18.80,24.01
18.80,21.87
18.80,19.36
18.80,16.30
18.80,12.68
18.80,8.67
18.80,4.49
18.80,0.35
18.80,-3.64
18.81,-7.50
18.81,-11.28
18.81,-15.04
18.81,-18.76
18.81,-22.37
18.81,-25.80
18.81,-29.00
18.81,-32.04
18.81,-35.09
18.82,-38.31
18.82,-41.77
18.82,-45.39
18.82,-48.95
18.82,-52.17
18.82,-54.86
18.82,-57.01
18.82,-58.81
18.82,-60.59
18.82,-62.63
18.82,-65.07
18.83,-67.79
18.83,-70.53
18.83,-72.94
18.83,-74.80
18.83,-76.08
18.83,-76.93
18.83,-77.58
18.83,-78.26
18.83,-79.02
18.84,-79.78
18.84,-80.40
18.84,-80.78
18.84,-80.97
18.84,-81.16
18.84,-81.61
18.84,-82.47
18.84,-83.72
18.84,-85.15
18.84,-86.47
18.84,-87.34
18.85,-87.62
18.85,-87.31
18.85,-86.58
18.85,-85.68
18.85,-84.79
18.85,-83.98
18.85,-83.24
18.85,-82.51
18.85,-81.77
18.86,-81.08
18.86,-80.59
18.86,-80.40
18.86,-80.52
18.86,-80.84
18.86,-81.14
18.86,-81.14
18.86,-80.68
18.86,-79.72
18.86,-78.37
18.86,-76.87
18.87,-75.45
18.87,-74.29
18.87,-73.39
18.87,-72.70
18.87,-72.09
18.87,-71.49
18.87,-70.89
18.87,-70.33
18.87,-69.83
18.88,-69.34
18.88,-68.72
18.88,-67.79
18.88,-66.41
18.88,-64.61
18.88,-62.56
18.88,-60.57
18.88,-58.96
18.88,-57.94
18.88,-57.52
18.89,-57.53
18.89,-57.71
18.89,-57.78
18.89,-57.58
18.89,-57.09
18.89,-56.43
18.89,-55.72
18.89,-55.10
18.89,-54.58
18.89,-54.08
18.89,-53.49
18.90,-52.74
18.90,-51.83
18.90,-50.86
18.90,-49.94
18.90,-49.16
18.90,-48.48
18.90,-47.78
18.90,-46.92
18.90,-45.82
18.91,-44.51
18.91,-43.16
18.91,-41.95
18.91,-41.02
18.91,-40.36
18.91,-39.85
18.91,-39.26
18.91,-38.40
18.91,-37.21
18.91,-35.76
18.91,-34.25
18.92,-32.91
18.92,-31.91
18.92,-31.27
18.92,-30.91
18.92,-30.69
18.92,-30.49
18.92,-30.26
18.92,-30.03
18.92,-29.84
18.93,-29.69
18.93,-29.52
18.93,-29.23
18.93,-28.74
18.93,-28.00
18.93,-27.08
18.93,-26.15
18.93,-25.35
18.93,-24.80
18.93,-24.47
18.93,-24.24
18.94,-23.93
18.94,-23.41
18.94,-22.62
18.94,-21.67
18.94,-20.70
18.94,-19.83
18.94,-19.11
18.94,-18.47
18.94,-17.76
18.95,-16.89
18.95,-15.84
18.95,-14.73
18.95,-13.76
18.95,-13.12
18.95,-12.87
18.95,-12.93
18.95,-13.12
18.95,-13.23
18.95,-13.16
18.95,-12.94
18.96,-12.72
18.96,-12.64
18.96,-12.78
18.96,-13.05
18.96,-13.25
18.96,-13.14
18.96,-12.55
18.96,-11.52
18.96,-10.22
18.96,-8.99
18.97,-8.09
18.97,-7.70
18.97,-7.77
18.97,-8.15
18.97,-8.59
18.97,-8.94
18.97,-9.12
18.97,-9.19
18.97,-9.18
18.98,-9.12
18.98,-8.93
18.98,-8.49
18.98,-7.73
18.98,-6.67
18.98,-5.46
18.98,-4.36
18.98,-3.64
18.98,-3.41
18.98,-3.65
18.98,-4.13
18.99,-4.53
18.99,-4.61
18.99,-4.25
18.99,-3.53
18.99,-2.69
18.99,-1.97
18.99,-1.55
18.99,-1.46
18.99,-1.60
19.00,-1.86
19.00,-2.12
19.00,-2.39
19.00,-2.78
19.00,-3.37
19.00,-4.22
19.00,-5.20
19.00,-6.12
19.00,-6.73
19.00,-6.86
19.00,-6.50
19.01,-5.80
19.01,-5.00
19.01,-4.34
19.01,-3.96
19.01,-3.87
19.01,-3.97
19.01,-4.15
19.01,-4.36
19.01,-4.59
19.02,-4.93
19.02,-5.39
19.02,-5.93
19.02,-6.42
19.02,-6.70
19.02,-6.67
19.02,-6.33
19.02,-5.83
19.02,-5.40
19.02,-5.23
19.02,-5.40
19.03,-5.83
19.03,-6.33
19.03,-6.66
19.03,-6.66
19.03,-6.32
19.03,-5.77
19.03,-5.19
19.03,-4.75
19.03,-4.51
19.04,-4.39
19.04,-4.26
19.04,-4.02
19.04,-3.65
19.04,-3.27
19.04,-3.04
19.04,-3.10
19.04,-3.48
19.04,-4.08
19.04,-4.71
19.05,-5.15
19.05,-5.32
19.05,-5.21
19.05,-4.96
19.05,-4.73
19.05,-4.65
19.05,-4.74
19.05,-4.91
19.05,-5.05
19.05,-5.09
19.05,-5.03
19.06,-4.94
19.06,-4.94
19.06,-5.08
19.06,-5.33
19.06,-5.59
19.06,-5.72
19.06,-5.64
19.06,-5.37
19.06,-5.03
19.07,-4.77
19.07,-4.73
19.07,-4.94
19.07,-5.30
19.07,-5.65
19.07,-5.86
19.07,-5.88
19.07,-5.78
19.07,-5.68
19.07,-5.70
19.07,-5.86
19.08,-6.05
19.08,-6.12
19.08,-5.89
19.08,-5.31
19.08,-4.49
19.08,-3.61
19.08,-2.94
19.08,-2.65
19.08,-2.76
19.09,-3.18
19.09,-3.74
19.09,-4.32
19.09,-4.88
19.09,-5.50
19.09,-6.27
19.09,-7.24
19.09,-8.30
19.09,-9.23
19.09,-9.75
19.09,-9.66
19.10,-8.92
19.10,-7.68
19.10,-6.25
19.10,-4.98
19.10,-4.06
19.10,-3.56
19.10,-3.36
19.10,-3.26
19.10,-3.15
19.11,-3.01
19.11,-2.95
19.11,-3.13
19.11,-3.62
19.11,-4.38
19.11,-5.21
19.11,-5.83
19.11,-6.06
19.11,-5.88
19.11,-5.48
19.11,-5.17
19.12,-5.21
19.12,-5.71
19.12,-6.54
19.12,-7.40
19.12,-7.95
19.12,-8.00
19.12,-7.53
19.12,-6.73
19.12,-5.86
19.12,-5.12
19.13,-4.57
19.13,-4.12
19.13,-3.60
19.13,-2.88
19.13,-1.95
19.13,-0.93
19.13,-0.02
19.13,0.60
19.13,0.85
19.14,0.79
19.14,0.57
19.14,0.36
19.14,0.27
19.14,0.35
19.14,0.56
19.14,0.87
19.14,1.24
19.14,1.70
19.14,2.25
19.14,2.89
19.15,3.54
19.15,4.09
19.15,4.43
19.15,4.53
19.15,4.43
19.15,4.28
19.15,4.25
19.15,4.42
19.15,4.78
19.16,5.16
19.16,5.36
19.16,5.21
19.16,4.68
19.16,3.92
19.16,3.17
19.16,2.70
19.16,2.69
19.16,3.12
19.16,3.84
19.16,4.60
19.17,5.19
19.17,5.49
19.17,5.56
19.17,5.55
19.17,5.59
19.17,5.71
19.17,5.84
19.17,5.83
19.17,5.54
19.18,4.96
19.18,4.22
19.18,3.55
19.18,3.19
19.18,3.26
19.18,3.71
19.18,4.34
19.18,4.90
19.18,5.19
19.18,5.16
19.18,4.92
19.19,4.66
19.19,4.53
19.19,4.61
19.19,4.84
19.19,5.12
19.19,5.32
19.19,5.41
19.19,5.46
19.19,5.58
19.20,5.86
19.20,6.33
19.20,6.90
19.20,7.38
19.20,7.58
19.20,7.41
19.20,6.87
19.20,6.10
19.20,5.27
19.20,4.50
19.20,3.85
19.21,3.27
19.21,2.72
19.21,2.16
19.21,1.65
19.21,1.29
19.21,1.18
19.21,1.37
19.21,1.78
19.21,2.25
19.21,2.60
19.22,2.70
19.22,2.55
19.22,2.27
19.22,2.07
19.22,2.12
19.22,2.49
19.22,3.10
19.22,3.77
19.22,4.29
19.23,4.54
19.23,4.53
19.23,4.38
19.23,4.24
19.23,4.21
19.23,4.29
19.23,4.39
19.23,4.37
19.23,4.17
19.23,3.84
19.23,3.52
19.24,3.35
19.24,3.39
19.24,3.60
19.24,3.82
19.24,3.92
19.24,3.85
19.24,3.67
19.24,3.58
19.24,3.73
19.25,4.22
19.25,4.94
19.25,5.67
19.25,6.11
19.25,6.04
19.25,5.45
19.25,4.54
19.25,3.63
19.25,3.04
19.25,2.94
19.25,3.28
19.26,3.83
19.26,4.33
19.26,4.58
19.26,4.53
19.26,4.32
19.26,4.16
19.26,4.23
19.26,4.56
19.26,5.05
19.27,5.53
19.27,5.83
19.27,5.90
19.27,5.84
19.27,5.80
19.27,5.95
19.27,6.31
19.27,6.81
19.27,7.26
19.27,7.47
19.27,7.35
19.28,6.94
19.28,6.43
19.28,6.01
19.28,5.85
19.28,5.99
19.28,6.31
19.28,6.69
19.28,6.99
19.28,7.18
19.29,7.29
19.29,7.37
19.29,7.44
19.29,7.42
19.29,7.21
19.29,6.74
19.29,6.05
19.29,5.29
19.29,4.73
19.29,4.63
19.30,5.15
19.30,6.24
19.30,7.72
19.30,9.26
19.30,10.59
19.30,11.56
19.30,12.21
19.30,12.72
19.30,13.26
19.30,13.93
19.30,14.66
19.31,15.30
19.31,15.68
19.31,15.76
19.31,15.62
19.31,15.48
19.31,15.62
19.31,16.18
19.31,17.17
19.31,18.38
19.32,19.54
19.32,20.39
19.32,20.82
19.32,20.91
19.32,20.87
19.32,20.92
19.32,21.23
19.32,21.79
19.32,22.51
19.32,23.22
19.32,23.86
19.33,24.44
19.33,25.15
19.33,26.17
19.33,27.69
19.33,29.76
19.33,32.29
19.33,35.09
19.33,37.91
19.33,40.49
19.34,42.64
19.34,44.21
19.34,45.08
19.34,45.20
19.34,44.60
19.34,43.40
19.34,41.87
19.34,40.35
19.34,39.26
19.34,38.90
19.34,39.38
19.35,40.61
19.35,42.24
19.35,43.85
19.35,45.03
19.35,45.59
19.35,45.54
19.35,45.07
19.35,44.42
19.35,43.77
19.36,43.08
19.36,42.21
19.36,40.92
19.36,39.07
19.36,36.71
19.36,34.04
19.36,31.40
19.36,29.05
19.36,27.13
19.36,25.56
19.36,24.12
19.37,22.58
19.37,20.80
19.37,18.81
19.37,16.73
19.37,14.72
19.37,12.85
19.37,11.06
19.37,9.19
19.37,7.08
19.38,4.66
19.38,2.02
19.38,-0.67
19.38,-3.16
19.38,-5.29
19.38,-7.00
19.38,-8.38
19.38,-9.58
19.38,-10.73
19.38,-11.90
19.39,-13.10
19.39,-14.30
19.39,-15.54
19.39,-16.89
19.39,-18.49
19.39,-20.42
19.39,-22.61
19.39,-24.83
19.39,-26.74
19.39,-27.99
19.39,-28.35
19.40,-27.82
19.40,-26.67
19.40,-25.32
19.40,-24.23
19.40,-23.73
19.40,-23.93
19.40,-24.70
19.40,-25.80
19.40,-27.00
19.41,-28.12
19.41,-29.12
19.41,-30.01
19.41,-30.74
19.41,-31.23
19.41,-31.33
19.41,-30.90
19.41,-29.93
19.41,-28.53
19.41,-26.95
19.41,-25.51
19.42,-24.42
19.42,-23.81
19.42,-23.62
19.42,-23.72
19.42,-23.96
19.42,-24.22
19.42,-24.47
19.42,-24.65
19.42,-24.72
19.43,-24.51
19.43,-23.84
19.43,-22.54
19.43,-20.58
19.43,-18.14
19.43,-15.61
19.43,-13.48
19.43,-12.22
19.43,-12.12
19.43,-13.21
19.43,-15.26
19.44,-17.83
19.44,-20.44
19.44,-22.62
19.44,-24.04
19.44,-24.47
19.44,-23.88
19.44,-22.32
19.44,-20.01
19.44,-17.21
19.45,-14.18
19.45,-11.14
19.45,-8.12
19.45,-5.00
19.45,-1.52
19.45,2.63
19.45,7.68
19.45,13.66
19.45,20.39
19.45,27.58
19.45,34.91
19.46,42.29
19.46,49.91
19.46,58.23
19.46,67.86
19.46,79.31
19.46,92.76
19.46,107.94
19.46,124.17
19.46,140.59
19.46,156.52
19.47,171.81
19.47,187.06
19.47,203.43
19.47,222.27
19.47,244.40
19.47,269.62
19.47,296.40
19.47,322.13
19.47,343.66
19.48,358.08
19.48,363.37
19.48,358.71
19.48,344.53
19.48,322.28
19.48,294.11
19.48,262.58
19.48,230.34
19.48,199.86
19.48,173.11
19.48,151.28
19.49,134.61
19.49,122.37
19.49,113.18
19.49,105.32
19.49,97.25
19.49,87.94
19.49,77.03
19.49,64.80
19.49,51.95
19.50,39.29
19.50,27.52
19.50,17.07
19.50,8.09
19.50,0.55
19.50,-5.72
19.50,-10.92
19.50,-15.30
19.50,-19.15
19.50,-22.84
19.50,-26.71
19.51,-31.04
19.51,-35.89
19.51,-41.06
19.51,-46.17
19.51,-50.70
19.51,-54.24
19.51,-56.59
19.51,-57.87
19.51,-58.43
19.52,-58.72
19.52,-59.17
19.52,-60.01
19.52,-61.29
19.52,-62.89
19.52,-64.63
19.52,-66.36
19.52,-67.98
19.52,-69.43
19.52,-70.64
19.52,-71.51
19.53,-71.91
19.53,-71.69
19.53,-70.79
19.53,-69.31
19.53,-67.46
19.53,-65.55
19.53,-63.91
19.53,-62.73
19.53,-62.06
19.54,-61.81
19.54,-61.80
19.54,-61.87
19.54,-61.91
19.54,-61.91
19.54,-61.85
19.54,-61.71
19.54,-61.36
19.54,-60.67
19.54,-59.49
19.55,-57.79
19.55,-55.70
19.55,-53.46
19.55,-51.40
19.55,-49.79
19.55,-48.75
19.55,-48.23
19.55,-48.05
19.55,-48.01
19.55,-47.97
19.55,-47.91
19.56,-47.88
19.56,-47.90
19.56,-47.92
19.56,-47.80
19.56,-47.32
19.56,-46.30
19.56,-44.70
19.56,-42.69
19.56,-40.59
19.57,-38.78
19.57,-37.55
19.57,-37.02
19.57,-37.06
19.57,-37.38
19.57,-37.66
19.57,-37.66
19.57,-37.31
19.57,-36.65
19.57,-35.79
19.57,-34.83
19.58,-33.79
19.58,-32.63
19.58,-31.34
19.58,-29.93
19.58,-28.49
19.58,-27.18
19.58,-26.08
19.58,-25.23
19.58,-24.54
19.59,-23.86
19.59,-23.09
19.59,-22.22
19.59,-21.35
19.59,-20.65
19.59,-20.27
19.59,-20.22
19.59,-20.33
19.59,-20.34
19.59,-19.98
19.59,-19.05
19.60,-17.56
19.60,-15.65
19.60,-13.62
19.60,-11.76
19.60,-10.27
19.60,-9.24
19.60,-8.61
19.60,-8.24
19.60,-8.04
19.61,-7.93
19.61,-7.88
19.61,-7.88
19.61,-7.83
19.61,-7.58
19.61,-6.95
19.61,-5.82
19.61,-4.18
19.61,-2.19
19.61,-0.16
19.61,1.60
19.62,2.86
19.62,3.59
19.62,3.91
19.62,4.07
19.62,4.30
19.62,4.70
19.62,5.26
19.62,5.88
19.62,6.47
19.62,7.04
19.63,7.71
19.63,8.70
19.63,10.17
19.63,12.19
19.63,14.63
19.63,17.22
19.63,19.61
19.63,21.51
19.63,22.82
19.64,23.57
19.64,23.97
19.64,24.25
19.64,24.62
19.64,25.16
19.64,25.91
19.64,26.87
19.64,28.02
19.64,29.42
19.64,31.10
19.64,33.04
19.65,35.16
19.65,37.25
19.65,39.13
19.65,40.64
19.65,41.78
19.65,42.66
19.65,43.49
19.65,44.43
19.65,45.57
19.66,46.81
19.66,48.02
19.66,49.05
19.66,49.88
19.66,50.60
19.66,51.42
19.66,52.54
19.66,54.03
19.66,55.82
19.66,57.72
19.66,59.50
19.67,60.98
19.67,62.16
19.67,63.15
19.67,64.12
19.67,65.16
19.67,66.24
19.67,67.23
19.67,67.92
19.67,68.23
19.68,68.18
19.68,67.94
19.68,67.78
19.68,67.88
19.68,68.31
19.68,68.98
19.68,69.67
19.68,70.18
19.68,70.40
19.68,70.36
19.68,70.19
19.69,70.04
19.69,69.96
19.69,69.86
19.69,69.56
19.69,68.84
