tiempo,variable_filtrada
0.68,-39.84
0.68,-42.30
0.68,-44.56
0.68,-46.70
0.68,-48.85
0.69,-51.12
0.69,-53.61
0.69,-56.27
0.69,-58.91
0.69,-61.25
0.69,-63.02
0.69,-64.06
0.69,-64.40
0.69,-64.22
0.69,-63.82
0.69,-63.48
0.70,-63.38
0.70,-63.58
0.70,-64.06
0.70,-64.69
0.70,-65.38
0.70,-66.01
0.70,-66.49
0.70,-66.70
0.70,-66.48
0.70,-65.70
0.71,-64.25
0.71,-62.16
0.71,-59.58
0.71,-56.82
0.71,-54.20
0.71,-52.01
0.71,-50.43
0.71,-49.50
0.71,-49.15
0.71,-49.25
0.72,-49.65
0.72,-50.18
0.72,-50.69
0.72,-50.99
0.72,-50.91
0.72,-50.30
0.72,-49.12
0.72,-47.52
0.72,-45.84
0.72,-44.63
0.73,-44.46
0.73,-45.82
0.73,-48.94
0.73,-53.70
0.73,-59.63
0.73,-66.02
0.73,-72.13
0.73,-77.34
0.73,-81.30
0.73,-83.99
0.74,-85.61
0.74,-86.44
0.74,-86.67
0.74,-86.34
0.74,-85.35
0.74,-83.52
0.74,-80.70
0.74,-76.86
0.74,-72.04
0.74,-66.40
0.75,-60.11
0.75,-53.29
0.75,-45.92
0.75,-37.83
0.75,-28.68
0.75,-18.09
0.75,-5.69
0.75,8.76
0.75,25.34
0.76,43.89
0.76,64.08
0.76,85.46
0.76,107.63
0.76,130.41
0.76,153.99
0.76,179.04
0.76,206.54
0.76,237.39
0.76,271.96
0.77,309.62
0.77,348.62
0.77,386.21
0.77,419.19
0.77,444.56
0.77,460.11
0.77,464.71
0.77,458.32
0.77,441.74
0.77,416.28
0.78,383.58
0.78,345.55
0.78,304.49
0.78,263.00
0.78,223.83
0.78,189.45
0.78,161.53
0.78,140.62
0.78,126.00
0.78,115.99
0.79,108.40
0.79,101.11
0.79,92.61
0.79,82.12
0.79,69.67
0.79,55.80
0.79,41.26
0.79,26.76
0.79,12.74
0.79,-0.60
0.80,-13.18
0.80,-24.93
0.80,-35.70
0.80,-45.24
0.80,-53.33
0.80,-59.89
0.80,-65.08
0.80,-69.28
0.80,-72.97
0.80,-76.58
0.81,-80.42
0.81,-84.52
0.81,-88.71
0.81,-92.67
0.81,-96.05
0.81,-98.61
0.81,-100.39
0.81,-101.61
0.81,-102.71
0.81,-104.10
0.81,-106.10
0.82,-108.83
0.82,-112.20
0.82,-115.98
0.82,-119.75
0.82,-123.01
0.82,-125.21
0.82,-125.89
0.82,-124.80
0.82,-122.02
0.82,-118.06
0.83,-113.68
0.83,-109.81
0.83,-107.18
0.83,-106.21
0.83,-106.84
0.83,-108.61
0.83,-110.85
0.83,-112.94
0.83,-114.38
0.83,-114.95
0.84,-114.56
0.84,-113.25
0.84,-111.08
0.84,-108.11
0.84,-104.45
0.84,-100.26
0.84,-95.80
0.84,-91.35
0.84,-87.20
0.84,-83.59
0.85,-80.66
0.85,-78.50
0.85,-77.10
0.85,-76.44
0.85,-76.43
0.85,-76.92
0.85,-77.69
0.85,-78.42
0.85,-78.76
0.85,-78.40
0.86,-77.14
0.86,-74.95
0.86,-71.98
0.86,-68.52
0.86,-64.94
0.86,-61.54
0.86,-58.57
0.86,-56.10
0.86,-54.11
0.86,-52.50
0.87,-51.11
0.87,-49.84
0.87,-48.60
0.87,-47.37
0.87,-46.14
0.87,-44.89
0.87,-43.59
0.87,-42.17
0.87,-40.56
0.88,-38.65
0.88,-36.37
0.88,-33.71
0.88,-30.75
0.88,-27.62
0.88,-24.57
0.88,-21.82
0.88,-19.58
0.88,-17.94
0.88,-16.92
0.89,-16.44
0.89,-16.37
0.89,-16.54
0.89,-16.78
0.89,-16.92
0.89,-16.81
0.89,-16.30
0.89,-15.30
0.89,-13.72
0.89,-11.60
0.90,-9.04
0.90,-6.24
0.90,-3.47
0.90,-0.97
0.90,1.06
0.90,2.54
0.90,3.51
0.90,4.12
0.90,4.55
0.90,4.96
0.91,5.49
0.91,6.22
0.91,7.19
0.91,8.44
0.91,10.01
0.91,11.86
0.91,13.94
0.91,16.15
0.91,18.39
0.91,20.59
0.92,22.71
0.92,24.75
0.92,26.76
0.92,28.72
0.92,30.63
0.92,32.46
0.92,34.18
0.92,35.77
0.92,37.23
0.92,38.55
0.93,39.73
0.93,40.77
0.93,41.68
0.93,42.46
0.93,43.15
0.93,43.82
0.93,44.54
0.93,45.36
0.93,46.31
0.93,47.35
0.94,48.44
0.94,49.55
0.94,50.71
0.94,51.99
0.94,53.45
0.94,55.13
0.94,56.96
0.94,58.86
0.94,60.69
0.94,62.40
0.94,63.99
0.95,65.51
0.95,67.06
0.95,68.67
0.95,70.32
0.95,71.88
0.95,73.21
0.95,74.21
0.95,74.83
0.95,75.15
0.95,75.32
0.96,75.52
0.96,75.92
0.96,76.61
0.96,77.52
0.96,78.50
0.96,79.28
0.96,79.62
0.96,79.34
0.96,78.37
0.96,76.79
0.97,74.76
0.97,72.49
0.97,70.12
0.97,67.73
0.97,65.33
0.97,62.92
0.97,60.57
0.97,58.36
0.97,56.44
0.97,54.91
0.98,53.77
0.98,52.95
0.98,52.27
0.98,51.55
0.98,50.60
0.98,49.32
0.98,47.68
0.98,45.70
0.98,43.49
0.98,41.17
0.99,38.87
0.99,36.71
0.99,34.77
0.99,33.09
0.99,31.69
0.99,30.52
0.99,29.49
0.99,28.49
0.99,27.39
0.99,26.08
1.00,24.50
1.00,22.72
1.00,20.84
1.00,19.06
1.00,17.53
1.00,16.35
1.00,15.53
1.00,14.98
1.00,14.60
1.00,14.32
1.01,14.11
1.01,13.97
1.01,13.85
1.01,13.62
1.01,13.10
1.01,12.10
1.01,10.51
1.01,8.32
1.01,5.69
1.01,2.88
1.02,0.17
1.02,-2.22
1.02,-4.21
1.02,-5.80
1.02,-7.04
1.02,-7.94
1.02,-8.50
1.02,-8.63
1.02,-8.27
1.02,-7.40
1.03,-6.10
1.03,-4.50
1.03,-2.82
1.03,-1.29
1.03,-0.12
1.03,0.54
1.03,0.56
1.03,-0.06
1.03,-1.29
1.03,-3.01
1.04,-5.00
1.04,-7.01
1.04,-8.74
1.04,-9.92
1.04,-10.41
1.04,-10.17
1.04,-9.34
1.04,-8.20
1.04,-7.06
1.04,-6.23
1.05,-5.91
1.05,-6.15
1.05,-6.87
1.05,-7.91
1.05,-9.12
1.05,-10.35
1.05,-11.51
1.05,-12.53
1.05,-13.29
1.05,-13.66
1.06,-13.48
1.06,-12.64
1.06,-11.16
1.06,-9.24
1.06,-7.20
1.06,-5.47
1.06,-4.40
1.06,-4.21
1.06,-4.92
1.06,-6.36
1.07,-8.23
1.07,-10.21
1.07,-12.00
1.07,-13.38
1.07,-14.27
1.07,-14.65
1.07,-14.55
1.07,-14.04
1.07,-13.22
1.07,-12.20
1.08,-11.17
1.08,-10.30
1.08,-9.76
1.08,-9.66
1.08,-10.03
1.08,-10.85
1.08,-12.04
1.08,-13.52
1.08,-15.18
1.08,-16.88
1.09,-18.43
1.09,-19.55
1.09,-19.98
1.09,-19.54
1.09,-18.20
1.09,-16.14
1.09,-13.70
1.09,-11.28
1.09,-9.24
1.09,-7.79
1.10,-6.97
1.10,-6.67
1.10,-6.66
1.10,-6.67
1.10,-6.50
1.10,-6.02
1.10,-5.17
1.10,-3.99
1.10,-2.52
1.10,-0.82
1.11,1.03
1.11,2.93
1.11,4.72
1.11,6.18
1.11,7.11
1.11,7.37
1.11,6.94
1.11,5.95
1.11,4.65
1.11,3.40
1.12,2.56
1.12,2.42
1.12,3.21
1.12,5.01
1.12,7.80
1.12,11.47
1.12,15.82
1.12,20.57
1.12,25.38
1.12,29.89
1.13,33.75
1.13,36.74
1.13,38.73
1.13,39.76
1.13,39.99
1.13,39.66
1.13,39.02
1.13,38.30
1.13,37.60
1.14,36.91
1.14,36.16
1.14,35.26
1.14,34.18
1.14,32.99
1.14,31.84
1.14,30.98
1.14,30.60
1.14,30.79
1.14,31.48
1.15,32.45
1.15,33.37
1.15,33.89
1.15,33.74
1.15,32.79
1.15,31.02
1.15,28.54
1.15,25.54
1.15,22.22
1.15,18.81
1.16,15.54
1.16,12.62
1.16,10.20
1.16,8.36
1.16,7.00
1.16,5.93
1.16,4.87
1.16,3.55
1.16,1.80
1.16,-0.44
1.17,-3.11
1.17,-6.11
1.17,-9.37
1.17,-12.87
1.17,-16.66
1.17,-20.78
1.17,-25.17
1.17,-29.70
1.17,-34.15
1.17,-38.31
1.18,-42.02
1.18,-45.25
1.18,-48.06
1.18,-50.60
1.18,-53.00
1.18,-55.38
1.18,-57.76
1.18,-60.16
1.18,-62.54
1.18,-64.87
1.19,-67.09
1.19,-69.14
1.19,-70.89
1.19,-72.20
1.19,-72.94
1.19,-73.06
1.19,-72.63
1.19,-71.82
1.19,-70.89
1.19,-70.09
1.20,-69.63
1.20,-69.58
1.20,-69.91
1.20,-70.50
1.20,-71.15
1.20,-71.69
1.20,-71.94
1.20,-71.78
1.20,-71.11
1.20,-69.86
1.21,-68.05
1.21,-65.77
1.21,-63.23
1.21,-60.72
1.21,-58.62
1.21,-57.27
1.21,-56.88
1.21,-57.52
1.21,-59.00
1.21,-60.98
1.22,-63.02
1.22,-64.67
1.22,-65.60
1.22,-65.66
1.22,-64.90
1.22,-63.57
1.22,-62.01
1.22,-60.58
1.22,-59.61
1.22,-59.35
1.23,-59.98
1.23,-61.53
1.23,-63.93
1.23,-66.98
1.23,-70.38
1.23,-73.79
1.23,-76.95
1.23,-79.68
1.23,-81.94
1.23,-83.83
1.24,-85.49
1.24,-87.05
1.24,-88.50
1.24,-89.70
1.24,-90.34
1.24,-90.07
1.24,-88.60
1.24,-85.77
1.24,-81.61
1.24,-76.32
1.25,-70.19
1.25,-63.49
1.25,-56.36
1.25,-48.76
1.25,-40.38
1.25,-30.74
1.25,-19.31
1.25,-5.65
1.25,10.45
1.25,28.87
1.25,49.22
1.26,70.89
1.26,93.27
1.26,115.95
1.26,138.96
1.26,162.83
1.26,188.49
1.26,216.95
1.26,248.81
1.26,283.78
1.26,320.39
1.27,356.10
1.27,387.73
1.27,412.19
1.27,427.06
1.27,431.06
1.27,424.02
1.27,406.78
1.27,380.77
1.27,347.87
1.27,310.23
1.28,270.30
1.28,230.73
1.28,194.15
1.28,162.75
1.28,137.88
1.28,119.74
1.28,107.35
1.28,98.88
1.28,92.15
1.28,85.15
1.29,76.53
1.29,65.74
1.29,53.07
1.29,39.29
1.29,25.36
1.29,12.08
1.29,-0.08
1.29,-11.03
1.29,-20.93
1.29,-29.98
1.30,-38.37
1.30,-46.14
1.30,-53.26
1.30,-59.68
1.30,-65.42
1.30,-70.53
1.30,-75.09
1.30,-79.15
1.30,-82.72
1.30,-85.74
1.31,-88.14
1.31,-89.93
1.31,-91.22
1.31,-92.29
1.31,-93.45
1.31,-95.01
1.31,-97.14
1.31,-99.83
1.31,-102.90
1.31,-106.06
1.32,-108.99
1.32,-111.45
1.32,-113.30
1.32,-114.49
1.32,-115.01
1.32,-114.89
1.32,-114.16
1.32,-112.85
1.32,-111.04
1.32,-108.90
1.33,-106.67
1.33,-104.67
1.33,-103.21
1.33,-102.51
1.33,-102.61
1.33,-103.37
1.33,-104.45
1.33,-105.46
1.33,-106.06
1.33,-106.02
1.34,-105.25
1.34,-103.77
1.34,-101.68
1.34,-99.07
1.34,-96.09
1.34,-92.89
1.34,-89.64
1.34,-86.55
1.34,-83.81
1.34,-81.57
1.35,-79.91
1.35,-78.81
1.35,-78.14
1.35,-77.73
1.35,-77.40
1.35,-76.96
1.35,-76.31
1.35,-75.36
1.35,-74.06
1.35,-72.38
1.36,-70.28
1.36,-67.73
1.36,-64.80
1.36,-61.59
1.36,-58.32
1.36,-55.27
1.36,-52.71
1.36,-50.86
1.36,-49.77
1.36,-49.37
1.37,-49.43
1.37,-49.70
1.37,-49.90
1.37,-49.85
1.37,-49.39
1.37,-48.45
1.37,-46.99
1.37,-45.01
1.37,-42.56
1.38,-39.72
1.38,-36.64
1.38,-33.49
1.38,-30.47
1.38,-27.80
1.38,-25.68
1.38,-24.22
1.38,-23.47
1.38,-23.39
1.38,-23.85
1.39,-24.64
1.39,-25.52
1.39,-26.23
1.39,-26.52
1.39,-26.18
1.39,-25.12
1.39,-23.34
1.39,-21.02
1.39,-18.43
1.39,-15.92
1.40,-13.80
1.40,-12.30
1.40,-11.45
1.40,-11.14
1.40,-11.13
1.40,-11.13
1.40,-10.88
1.40,-10.22
1.40,-9.07
1.40,-7.41
1.41,-5.26
1.41,-2.65
1.41,0.31
1.41,3.48
1.41,6.63
1.41,9.47
1.41,11.77
1.41,13.35
1.41,14.18
1.41,14.35
1.42,14.09
1.42,13.67
1.42,13.34
1.42,13.32
1.42,13.74
1.42,14.65
1.42,16.05
1.42,17.88
1.42,20.08
1.42,22.54
1.43,25.16
1.43,27.79
1.43,30.32
1.43,32.66
1.43,34.72
1.43,36.47
1.43,37.92
1.43,39.07
1.43,39.95
1.43,40.60
1.44,41.09
1.44,41.50
1.44,41.97
1.44,42.60
1.44,43.50
1.44,44.66
1.44,46.01
1.44,47.36
1.44,48.58
1.44,49.57
1.45,50.34
1.45,51.04
1.45,51.81
1.45,52.76
1.45,53.84
1.45,54.83
1.45,55.41
1.45,55.27
1.45,54.30
1.45,52.64
1.46,50.64
1.46,48.74
1.46,47.29
1.46,46.44
1.46,46.08
1.46,45.93
1.46,45.65
1.46,44.94
1.46,43.66
1.46,41.80
1.47,39.55
1.47,37.14
1.47,34.78
1.47,32.63
1.47,30.71
1.47,29.00
1.47,27.46
1.47,26.09
1.47,24.94
1.47,24.01
1.48,23.30
1.48,22.72
1.48,22.15
1.48,21.44
1.48,20.46
1.48,19.13
1.48,17.44
1.48,15.44
1.48,13.22
1.48,10.86
1.49,8.48
1.49,6.20
1.49,4.14
1.49,2.45
1.49,1.19
1.49,0.38
1.49,-0.08
1.49,-0.34
1.49,-0.57
1.49,-0.94
1.50,-1.57
1.50,-2.54
1.50,-3.84
1.50,-5.44
1.50,-7.25
1.50,-9.15
1.50,-11.03
1.50,-12.80
1.50,-14.38
1.50,-15.73
1.50,-16.81
1.51,-17.61
1.51,-18.13
1.51,-18.39
1.51,-18.44
1.51,-18.33
1.51,-18.13
1.51,-17.92
1.51,-17.74
1.51,-17.61
1.51,-17.51
1.52,-17.43
1.52,-17.35
1.52,-17.30
1.52,-17.29
1.52,-17.33
1.52,-17.42
1.52,-17.49
1.52,-17.48
1.52,-17.34
1.52,-17.01
1.53,-16.51
1.53,-15.86
1.53,-15.12
1.53,-14.36
1.53,-13.64
1.53,-13.01
1.53,-12.46
1.53,-11.99
1.53,-11.57
1.53,-11.23
1.54,-10.98
1.54,-10.89
1.54,-10.96
1.54,-11.17
1.54,-11.40
1.54,-11.48
1.54,-11.25
1.54,-10.58
1.54,-9.44
1.54,-7.92
1.55,-6.21
1.55,-4.58
1.55,-3.32
1.55,-2.65
1.55,-2.66
1.55,-3.33
1.55,-4.45
1.55,-5.72
1.55,-6.85
1.55,-7.59
1.56,-7.84
1.56,-7.63
1.56,-7.12
1.56,-6.48
1.56,-5.90
1.56,-5.50
1.56,-5.37
1.56,-5.54
1.56,-6.03
1.56,-6.81
1.57,-7.86
1.57,-9.12
1.57,-10.50
1.57,-11.91
1.57,-13.24
1.57,-14.38
1.57,-15.19
1.57,-15.60
1.57,-15.58
1.57,-15.15
1.58,-14.41
1.58,-13.49
1.58,-12.51
1.58,-11.61
1.58,-10.87
1.58,-10.33
1.58,-10.02
1.58,-9.96
1.58,-10.17
1.58,-10.62
1.59,-11.23
1.59,-11.89
1.59,-12.42
1.59,-12.62
1.59,-12.33
1.59,-11.49
1.59,-10.14
1.59,-8.44
1.59,-6.62
1.59,-4.92
1.60,-3.52
1.60,-2.50
1.60,-1.85
1.60,-1.48
1.60,-1.25
1.60,-1.01
1.60,-0.60
1.60,0.07
1.60,1.13
1.60,2.63
1.61,4.59
1.61,6.92
1.61,9.43
1.61,11.87
1.61,13.93
1.61,15.40
1.61,16.15
1.61,16.24
1.61,15.91
1.61,15.46
1.62,15.25
1.62,15.52
1.62,16.38
1.62,17.77
1.62,19.54
1.62,21.50
1.62,23.54
