tiempo,variable_filtrada
13.24,-33.55
13.24,-31.95
13.24,-30.62
13.24,-29.58
13.24,-28.81
13.24,-28.25
13.24,-27.80
13.25,-27.35
13.25,-26.85
13.25,-26.26
13.25,-25.55
13.25,-24.74
13.25,-23.82
13.25,-22.77
13.25,-21.60
13.25,-20.28
13.26,-18.85
13.26,-17.36
13.26,-15.89
13.26,-14.54
13.26,-13.39
13.26,-12.43
13.26,-11.62
13.26,-10.83
13.26,-9.93
13.26,-8.82
13.27,-7.46
13.27,-5.88
13.27,-4.17
13.27,-2.41
13.27,-0.68
13.27,1.00
13.27,2.61
13.27,4.13
13.27,5.56
13.27,6.86
13.28,8.01
13.28,9.01
13.28,9.87
13.28,10.67
13.28,11.47
13.28,12.38
13.28,13.46
13.28,14.78
13.28,16.31
13.28,18.03
13.29,19.85
13.29,21.70
13.29,23.48
13.29,25.16
13.29,26.72
13.29,28.18
13.29,29.58
13.29,30.98
13.29,32.44
13.29,34.01
13.29,35.70
13.30,37.49
13.30,39.35
13.30,41.23
13.30,43.11
13.30,44.99
13.30,46.93
13.30,49.01
13.30,51.31
13.30,53.87
13.30,56.65
13.31,59.54
13.31,62.39
13.31,65.06
13.31,67.44
13.31,69.51
13.31,71.33
13.31,73.01
13.31,74.66
13.31,76.43
13.31,78.38
13.32,80.58
13.32,83.06
13.32,85.78
13.32,88.70
13.32,91.69
13.32,94.63
13.32,97.41
13.32,99.94
13.32,102.19
13.32,104.23
13.33,106.18
13.33,108.18
13.33,110.36
13.33,112.82
13.33,115.57
13.33,118.52
13.33,121.57
13.33,124.57
13.33,127.39
13.34,129.96
13.34,132.25
13.34,134.28
13.34,136.07
13.34,137.67
13.34,139.09
13.34,140.32
13.34,141.37
13.34,142.24
13.34,142.94
13.35,143.49
13.35,143.88
13.35,144.12
13.35,144.19
13.35,144.08
13.35,143.81
13.35,143.40
13.35,142.90
13.35,142.34
13.35,141.72
13.36,141.00
13.36,140.15
13.36,139.08
13.36,137.78
13.36,136.23
13.36,134.48
13.36,132.55
13.36,130.47
13.36,128.25
13.36,125.85
13.37,123.22
13.37,120.33
13.37,117.20
13.37,113.87
13.37,110.39
13.37,106.80
13.37,103.11
13.37,99.27
13.37,95.19
13.37,90.79
13.38,85.99
13.38,80.73
13.38,75.03
13.38,68.94
13.38,62.53
13.38,55.91
13.38,49.16
13.38,42.33
13.38,35.50
13.38,28.72
13.38,22.02
13.39,15.44
13.39,8.97
13.39,2.56
13.39,-3.89
13.39,-10.50
13.39,-17.37
13.39,-24.56
13.39,-32.07
13.39,-39.80
13.39,-47.60
13.40,-55.32
13.40,-62.82
13.40,-70.01
13.40,-76.85
13.40,-83.34
13.40,-89.47
13.40,-95.26
13.40,-100.69
13.40,-105.76
13.40,-110.49
13.41,-114.87
13.41,-118.92
13.41,-122.64
13.41,-126.04
13.41,-129.13
13.41,-131.91
13.41,-134.45
13.41,-136.82
13.41,-139.12
13.41,-141.42
13.42,-143.74
13.42,-146.01
13.42,-148.16
13.42,-150.10
13.42,-151.78
13.42,-153.21
13.42,-154.48
13.42,-155.68
13.42,-156.89
13.43,-158.14
13.43,-159.37
13.43,-160.48
13.43,-161.32
13.43,-161.76
13.43,-161.74
13.43,-161.27
13.43,-160.47
13.43,-159.48
13.43,-158.45
13.44,-157.49
13.44,-156.67
13.44,-155.97
13.44,-155.35
13.44,-154.74
13.44,-154.04
13.44,-153.20
13.44,-152.16
13.44,-150.90
13.44,-149.45
13.45,-147.87
13.45,-146.23
13.45,-144.62
13.45,-143.12
13.45,-141.75
13.45,-140.53
13.45,-139.40
13.45,-138.30
13.45,-137.14
13.45,-135.84
13.46,-134.37
13.46,-132.75
13.46,-131.03
13.46,-129.34
13.46,-127.79
13.46,-126.45
13.46,-125.35
13.46,-124.46
13.46,-123.74
13.46,-123.12
13.46,-122.55
13.47,-121.97
13.47,-121.32
13.47,-120.55
13.47,-119.57
13.47,-118.37
13.47,-116.94
13.47,-115.35
13.47,-113.73
13.47,-112.20
13.47,-110.85
13.48,-109.68
13.48,-108.59
13.48,-107.44
13.48,-106.11
13.48,-104.52
13.48,-102.69
13.48,-100.74
13.48,-98.79
13.48,-96.99
13.48,-95.42
13.49,-94.11
13.49,-93.00
13.49,-92.02
13.49,-91.03
13.49,-89.95
13.49,-88.70
13.49,-87.29
13.49,-85.74
13.49,-84.13
13.49,-82.51
13.50,-80.95
13.50,-79.45
13.50,-78.05
13.50,-76.74
13.50,-75.52
13.50,-74.38
13.50,-73.30
13.50,-72.25
13.50,-71.16
13.51,-69.99
13.51,-68.73
13.51,-67.43
13.51,-66.14
13.51,-64.94
13.51,-63.85
13.51,-62.87
13.51,-61.93
13.51,-60.98
13.51,-59.97
13.52,-58.89
13.52,-57.75
13.52,-56.57
13.52,-55.39
13.52,-54.21
13.52,-53.04
13.52,-51.87
13.52,-50.71
13.52,-49.62
13.52,-48.63
13.53,-47.81
13.53,-47.18
13.53,-46.70
13.53,-46.30
13.53,-45.88
13.53,-45.36
13.53,-44.70
13.53,-43.89
13.53,-42.96
13.53,-41.94
13.54,-40.83
13.54,-39.65
13.54,-38.40
13.54,-37.15
13.54,-35.98
13.54,-35.01
13.54,-34.32
13.54,-33.92
13.54,-33.73
13.54,-33.59
13.54,-33.31
13.55,-32.77
13.55,-31.90
13.55,-30.77
13.55,-29.48
13.55,-28.17
13.55,-26.91
13.55,-25.75
13.55,-24.66
13.55,-23.63
13.55,-22.68
13.56,-21.84
13.56,-21.19
13.56,-20.79
13.56,-20.65
13.56,-20.69
13.56,-20.80
13.56,-20.79
13.56,-20.51
13.56,-19.91
13.56,-19.02
13.57,-17.97
13.57,-16.95
13.57,-16.09
13.57,-15.51
13.57,-15.20
13.57,-15.09
13.57,-15.04
13.57,-14.93
13.57,-14.67
13.57,-14.26
13.58,-13.72
13.58,-13.11
13.58,-12.50
13.58,-11.97
13.58,-11.54
13.58,-11.23
13.58,-11.04
13.58,-10.93
13.58,-10.82
13.59,-10.61
13.59,-10.23
13.59,-9.61
13.59,-8.75
13.59,-7.72
13.59,-6.61
13.59,-5.54
13.59,-4.60
13.59,-3.86
13.59,-3.36
13.60,-3.14
13.60,-3.25
13.60,-3.71
13.60,-4.52
13.60,-5.62
13.60,-6.87
13.60,-8.11
13.60,-9.16
13.60,-9.90
13.60,-10.27
13.61,-10.32
13.61,-10.15
13.61,-9.89
13.61,-9.61
13.61,-9.37
13.61,-9.12
13.61,-8.79
13.61,-8.36
13.61,-7.82
13.61,-7.23
13.62,-6.71
13.62,-6.33
13.62,-6.15
13.62,-6.14
13.62,-6.23
13.62,-6.31
13.62,-6.31
13.62,-6.21
13.62,-6.02
13.62,-5.79
13.62,-5.56
13.63,-5.33
13.63,-5.06
13.63,-4.71
13.63,-4.27
13.63,-3.77
13.63,-3.29
13.63,-2.94
13.63,-2.80
13.63,-2.89
13.63,-3.15
13.64,-3.47
13.64,-3.72
13.64,-3.79
13.64,-3.67
13.64,-3.43
13.64,-3.18
13.64,-3.05
13.64,-3.14
13.64,-3.44
13.64,-3.85
13.65,-4.26
13.65,-4.53
13.65,-4.61
13.65,-4.48
13.65,-4.18
13.65,-3.74
13.65,-3.22
13.65,-2.64
13.65,-2.02
13.65,-1.39
13.66,-0.79
13.66,-0.29
13.66,0.07
13.66,0.27
13.66,0.34
13.66,0.36
13.66,0.41
13.66,0.54
13.66,0.77
13.66,1.06
13.67,1.32
13.67,1.48
13.67,1.49
13.67,1.35
13.67,1.11
13.67,0.86
13.67,0.70
13.67,0.70
13.67,0.88
13.68,1.23
13.68,1.69
13.68,2.19
13.68,2.69
13.68,3.16
13.68,3.58
13.68,3.93
13.68,4.22
13.68,4.42
13.68,4.54
13.69,4.61
13.69,4.64
13.69,4.67
13.69,4.70
13.69,4.72
13.69,4.68
13.69,4.56
13.69,4.37
13.69,4.15
13.69,3.97
13.70,3.91
13.70,4.00
13.70,4.26
13.70,4.61
13.70,4.99
13.70,5.30
13.70,5.52
13.70,5.61
13.70,5.60
13.70,5.51
13.71,5.37
13.71,5.20
13.71,5.04
13.71,4.93
13.71,4.90
13.71,4.99
13.71,5.19
13.71,5.44
13.71,5.67
13.71,5.78
13.71,5.70
13.72,5.40
13.72,4.92
13.72,4.38
13.72,3.89
13.72,3.59
13.72,3.57
13.72,3.88
13.72,4.53
13.72,5.49
13.72,6.74
13.73,8.24
13.73,9.94
13.73,11.78
13.73,13.66
13.73,15.49
13.73,17.15
13.73,18.55
13.73,19.62
13.73,20.32
13.73,20.66
13.74,20.71
13.74,20.58
13.74,20.44
13.74,20.50
13.74,20.92
13.74,21.86
13.74,23.37
13.74,25.42
13.74,27.83
13.74,30.38
13.75,32.75
13.75,34.63
13.75,35.77
13.75,36.05
13.75,35.51
13.75,34.32
13.75,32.81
13.75,31.32
13.75,30.19
13.76,29.67
13.76,29.93
13.76,30.96
13.76,32.68
13.76,34.88
13.76,37.34
13.76,39.83
13.76,42.17
13.76,44.25
13.76,46.03
13.77,47.56
13.77,48.93
13.77,50.26
13.77,51.66
13.77,53.24
13.77,55.00
13.77,56.90
13.77,58.77
13.77,60.39
13.77,61.50
13.78,61.88
13.78,61.44
13.78,60.18
13.78,58.27
13.78,55.93
13.78,53.40
13.78,50.84
13.78,48.35
13.78,45.92
13.78,43.55
13.79,41.22
13.79,38.96
13.79,36.82
13.79,34.85
13.79,33.07
13.79,31.47
13.79,29.98
13.79,28.51
13.79,26.96
13.79,25.24
13.79,23.27
13.80,21.03
13.80,18.47
13.80,15.60
13.80,12.39
13.80,8.85
13.80,5.02
13.80,1.00
13.80,-3.07
13.80,-7.02
13.80,-10.69
13.81,-13.98
13.81,-16.82
13.81,-19.19
13.81,-21.09
13.81,-22.56
13.81,-23.64
13.81,-24.38
13.81,-24.87
13.81,-25.20
13.81,-25.47
13.82,-25.74
13.82,-26.06
13.82,-26.42
13.82,-26.80
13.82,-27.17
13.82,-27.48
13.82,-27.70
13.82,-27.79
13.82,-27.72
13.82,-27.44
13.83,-26.93
13.83,-26.19
13.83,-25.26
13.83,-24.25
13.83,-23.31
13.83,-22.55
13.83,-22.07
13.83,-21.88
13.83,-21.91
13.84,-22.01
13.84,-22.04
13.84,-21.91
13.84,-21.60
13.84,-21.15
13.84,-20.66
13.84,-20.26
13.84,-20.00
13.84,-19.89
13.84,-19.89
13.85,-19.95
13.85,-20.03
13.85,-20.12
13.85,-20.25
13.85,-20.40
13.85,-20.54
13.85,-20.56
13.85,-20.33
13.85,-19.71
13.85,-18.66
13.86,-17.24
13.86,-15.63
13.86,-14.10
13.86,-12.93
13.86,-12.40
13.86,-12.64
13.86,-13.71
13.86,-15.50
13.86,-17.79
13.86,-20.29
13.87,-22.63
13.87,-24.48
13.87,-25.54
13.87,-25.67
13.87,-24.83
13.87,-23.12
13.87,-20.74
13.87,-17.84
13.87,-14.44
13.87,-10.38
13.88,-5.29
13.88,1.36
13.88,10.02
13.88,20.99
13.88,34.26
13.88,49.52
13.88,66.32
13.88,84.23
13.88,103.02
13.88,122.82
13.88,144.00
13.89,167.09
13.89,192.57
13.89,220.66
13.89,251.19
13.89,283.61
13.89,317.05
13.89,350.43
13.89,382.64
13.89,412.62
13.89,439.44
13.90,462.39
13.90,481.07
13.90,495.48
13.90,506.10
13.90,513.69
13.90,518.94
13.90,522.03
13.90,522.26
13.90,517.96
13.90,506.93
13.91,487.09
13.91,457.29
13.91,417.80
13.91,370.52
13.91,318.57
13.91,265.65
13.91,215.26
13.91,170.00
13.91,131.21
13.91,98.98
13.92,72.40
13.92,50.04
13.92,30.47
13.92,12.61
13.92,-4.08
13.92,-19.64
13.92,-33.74
13.92,-45.98
13.92,-56.04
13.93,-63.78
13.93,-69.29
13.93,-72.86
13.93,-74.90
13.93,-75.92
13.93,-76.40
13.93,-76.78
13.93,-77.34
13.93,-78.19
13.93,-79.32
13.94,-80.59
13.94,-81.82
13.94,-82.88
13.94,-83.70
13.94,-84.29
13.94,-84.73
13.94,-85.11
13.94,-85.47
13.94,-85.80
13.94,-86.03
13.95,-86.08
13.95,-85.89
13.95,-85.48
13.95,-84.92
13.95,-84.34
13.95,-83.84
13.95,-83.49
13.95,-83.27
13.95,-83.12
13.95,-82.93
13.96,-82.64
13.96,-82.21
13.96,-81.65
13.96,-80.97
13.96,-80.17
13.96,-79.21
13.96,-78.03
13.96,-76.58
13.96,-74.90
13.96,-73.09
13.96,-71.33
13.97,-69.80
13.97,-68.65
13.97,-67.92
13.97,-67.54
13.97,-67.32
13.97,-67.03
13.97,-66.44
13.97,-65.42
13.97,-63.92
13.97,-62.01
13.98,-59.82
13.98,-57.52
13.98,-55.27
13.98,-53.18
13.98,-51.31
13.98,-49.70
13.98,-48.30
13.98,-47.07
13.98,-45.95
13.98,-44.87
13.99,-43.83
13.99,-42.84
13.99,-41.96
13.99,-41.22
13.99,-40.66
13.99,-40.25
13.99,-39.90
13.99,-39.50
13.99,-38.93
13.99,-38.08
14.00,-36.94
14.00,-35.56
14.00,-34.04
14.00,-32.51
14.00,-31.08
14.00,-29.79
14.00,-28.64
14.00,-27.52
14.00,-26.32
14.01,-24.94
14.01,-23.33
14.01,-21.53
14.01,-19.64
14.01,-17.79
14.01,-16.09
14.01,-14.61
14.01,-13.36
14.01,-12.30
14.01,-11.38
14.02,-10.55
14.02,-9.77
14.02,-9.00
14.02,-8.19
14.02,-7.30
14.02,-6.27
14.02,-5.10
14.02,-3.77
14.02,-2.34
14.02,-0.84
14.03,0.67
14.03,2.18
14.03,3.70
14.03,5.27
14.03,6.93
14.03,8.70
14.03,10.54
14.03,12.36
14.03,14.06
14.03,15.52
14.04,16.69
14.04,17.55
14.04,18.18
14.04,18.70
14.04,19.27
14.04,20.04
14.04,21.15
14.04,22.70
14.04,24.71
14.04,27.15
14.04,29.90
14.05,32.78
14.05,35.55
14.05,37.96
14.05,39.84
14.05,41.11
14.05,41.81
14.05,42.11
14.05,42.25
14.05,42.52
14.05,43.15
14.06,44.33
14.06,46.12
14.06,48.48
14.06,51.27
14.06,54.33
14.06,57.50
14.06,60.65
14.06,63.70
14.06,66.57
14.06,69.20
14.07,71.56
14.07,73.62
14.07,75.43
14.07,77.07
14.07,78.68
14.07,80.39
14.07,82.31
14.07,84.49
14.07,86.92
14.07,89.58
14.08,92.41
14.08,95.34
14.08,98.28
14.08,101.14
14.08,103.79
14.08,106.14
14.08,108.14
14.08,109.81
14.08,111.25
14.09,112.63
14.09,114.16
14.09,115.99
14.09,118.23
14.09,120.86
14.09,123.79
14.09,126.82
14.09,129.75
14.09,132.41
14.09,134.67
14.10,136.50
14.10,137.92
14.10,139.00
14.10,139.82
14.10,140.46
14.10,140.97
14.10,141.40
14.10,141.77
14.10,142.11
14.10,142.42
14.11,142.67
14.11,142.83
14.11,142.83
14.11,142.64
14.11,142.23
14.11,141.63
14.11,140.89
14.11,140.06
14.11,139.16
14.11,138.21
14.12,137.14
14.12,135.88
14.12,134.35
14.12,132.44
14.12,130.11
14.12,127.35
14.12,124.21
14.12,120.77
14.12,117.10
14.12,113.28
14.12,109.33
14.13,105.29
14.13,101.13
14.13,96.84
14.13,92.36
14.13,87.63
14.13,82.60
14.13,77.19
14.13,71.38
14.13,65.16
14.13,58.58
14.14,51.67
14.14,44.49
14.14,37.10
14.14,29.56
14.14,21.95
14.14,14.34
14.14,6.81
14.14,-0.58
14.14,-7.79
14.14,-14.80
14.15,-21.63
14.15,-28.30
14.15,-34.84
14.15,-41.31
14.15,-47.72
14.15,-54.12
14.15,-60.50
14.15,-66.84
14.15,-73.14
14.15,-79.32
14.16,-85.36
14.16,-91.18
14.16,-96.74
14.16,-102.00
14.16,-106.94
14.16,-111.54
14.16,-115.83
14.16,-119.85
14.16,-123.66
14.16,-127.33
14.17,-130.89
14.17,-134.33
14.17,-137.63
14.17,-140.72
14.17,-143.59
14.17,-146.21
14.17,-148.62
14.17,-150.83
14.17,-152.88
14.18,-154.76
14.18,-156.46
14.18,-157.93
14.18,-159.12
14.18,-160.00
14.18,-160.57
14.18,-160.87
14.18,-160.97
14.18,-160.91
14.18,-160.74
14.19,-160.46
14.19,-160.06
14.19,-159.55
14.19,-158.94
14.19,-158.31
14.19,-157.72
14.19,-157.25
14.19,-156.90
14.19,-156.66
14.19,-156.44
14.20,-156.13
14.20,-155.60
14.20,-154.81
14.20,-153.76
14.20,-152.51
14.20,-151.19
14.20,-149.87
14.20,-148.60
14.20,-147.36
14.20,-146.09
14.21,-144.70
14.21,-143.15
14.21,-141.44
14.21,-139.62
14.21,-137.78
14.21,-136.01
14.21,-134.42
14.21,-133.06
14.21,-131.96
14.21,-131.07
14.21,-130.33
14.22,-129.65
14.22,-128.90
14.22,-127.96
14.22,-126.70
14.22,-125.00
14.22,-122.81
14.22,-120.14
14.22,-117.14
14.22,-114.07
14.22,-111.25
14.23,-108.96
14.23,-107.40
14.23,-106.59
14.23,-106.37
14.23,-106.49
14.23,-106.63
14.23,-106.53
14.23,-106.07
14.23,-105.21
14.23,-104.03
14.24,-102.61
14.24,-101.05
14.24,-99.39
14.24,-97.65
14.24,-95.85
14.24,-94.02
14.24,-92.23
14.24,-90.57
14.24,-89.10
14.24,-87.83
14.25,-86.70
14.25,-85.62
14.25,-84.49
14.25,-83.24
14.25,-81.85
14.25,-80.34
14.25,-78.77
14.25,-77.22
14.25,-75.77
14.26,-74.49
14.26,-73.39
14.26,-72.44
14.26,-71.59
14.26,-70.73
14.26,-69.77
14.26,-68.64
14.26,-67.29
14.26,-65.78
14.26,-64.18
14.27,-62.60
14.27,-61.16
14.27,-59.94
14.27,-58.95
14.27,-58.13
14.27,-57.36
14.27,-56.50
14.27,-55.43
14.27,-54.09
14.27,-52.48
14.28,-50.68
14.28,-48.80
14.28,-46.98
14.28,-45.33
14.28,-43.92
14.28,-42.77
14.28,-41.88
14.28,-41.19
14.28,-40.64
14.28,-40.18
14.29,-39.70
14.29,-39.13
14.29,-38.38
14.29,-37.43
14.29,-36.25
14.29,-34.90
14.29,-33.44
14.29,-31.96
14.29,-30.53
14.29,-29.22
14.29,-28.05
14.30,-27.06
14.30,-26.28
14.30,-25.73
14.30,-25.38
14.30,-25.19
14.30,-25.05
14.30,-24.81
14.30,-24.37
14.30,-23.66
14.30,-22.71
14.31,-21.58
14.31,-20.42
14.31,-19.34
14.31,-18.42
14.31,-17.72
14.31,-17.23
14.31,-16.95
14.31,-16.84
14.31,-16.90
14.31,-17.09
14.32,-17.38
14.32,-17.68
14.32,-17.92
14.32,-18.00
14.32,-17.87
14.32,-17.55
14.32,-17.15
14.32,-16.78
14.32,-16.56
14.32,-16.51
14.33,-16.56
14.33,-16.56
14.33,-16.39
14.33,-15.98
14.33,-15.37
14.33,-14.70
14.33,-14.11
14.33,-13.74
14.33,-13.63
14.34,-13.75
14.34,-13.99
14.34,-14.23
14.34,-14.37
14.34,-14.38
14.34,-14.30
14.34,-14.21
14.34,-14.20
14.34,-14.29
14.34,-14.46
14.35,-14.64
14.35,-14.74
14.35,-14.72
14.35,-14.54
14.35,-14.23
14.35,-13.82
14.35,-13.38
14.35,-12.92
14.35,-12.49
14.35,-12.09
14.36,-11.72
14.36,-11.41
14.36,-11.16
14.36,-11.00
14.36,-10.95
14.36,-11.03
14.36,-11.23
14.36,-11.52
14.36,-11.86
14.36,-12.20
14.37,-12.50
14.37,-12.72
14.37,-12.84
14.37,-12.85
14.37,-12.73
14.37,-12.46
14.37,-12.05
14.37,-11.51
14.37,-10.87
14.37,-10.20
14.38,-9.56
14.38,-9.00
14.38,-8.56
14.38,-8.24
14.38,-8.05
14.38,-7.98
14.38,-8.04
14.38,-8.22
14.38,-8.51
14.38,-8.88
14.38,-9.26
14.39,-9.59
14.39,-9.82
14.39,-9.92
14.39,-9.87
14.39,-9.69
14.39,-9.42
14.39,-9.07
14.39,-8.65
14.39,-8.18
14.39,-7.65
14.40,-7.08
14.40,-6.53
14.40,-6.04
14.40,-5.70
14.40,-5.58
14.40,-5.68
14.40,-5.98
14.40,-6.42
14.40,-6.91
14.40,-7.35
14.41,-7.70
14.41,-7.92
14.41,-8.01
14.41,-8.00
14.41,-7.88
14.41,-7.64
14.41,-7.24
14.41,-6.66
14.41,-5.89
14.41,-5.01
14.42,-4.11
14.42,-3.31
14.42,-2.71
14.42,-2.38
14.42,-2.31
14.42,-2.46
14.42,-2.79
14.42,-3.20
14.42,-3.62
14.43,-3.99
14.43,-4.24
14.43,-4.31
14.43,-4.17
14.43,-3.82
14.43,-3.32
14.43,-2.75
14.43,-2.21
14.43,-1.81
14.43,-1.58
14.44,-1.51
14.44,-1.53
14.44,-1.58
14.44,-1.60
14.44,-1.57
14.44,-1.51
14.44,-1.41
14.44,-1.30
14.44,-1.16
14.44,-0.95
14.45,-0.66
14.45,-0.28
14.45,0.16
14.45,0.57
14.45,0.87
14.45,0.97
14.45,0.86
14.45,0.55
14.45,0.13
14.45,-0.31
14.46,-0.68
14.46,-0.93
14.46,-1.06
14.46,-1.09
14.46,-1.08
14.46,-1.09
14.46,-1.15
14.46,-1.26
14.46,-1.43
14.46,-1.63
14.46,-1.84
14.47,-2.04
14.47,-2.19
14.47,-2.25
14.47,-2.15
14.47,-1.86
14.47,-1.39
14.47,-0.78
14.47,-0.10
14.47,0.58
14.47,1.17
14.48,1.66
14.48,2.03
14.48,2.30
14.48,2.47
14.48,2.55
14.48,2.50
14.48,2.33
14.48,2.04
14.48,1.66
14.48,1.27
14.49,0.95
14.49,0.75
14.49,0.73
14.49,0.89
14.49,1.21
14.49,1.66
14.49,2.21
14.49,2.84
14.49,3.54
14.49,4.27
14.50,5.01
14.50,5.73
14.50,6.40
14.50,7.04
14.50,7.65
14.50,8.28
14.50,8.94
14.50,9.65
14.50,10.40
14.51,11.17
14.51,11.98
14.51,12.83
14.51,13.79
14.51,14.96
14.51,16.39
14.51,18.10
14.51,19.99
14.51,21.90
14.51,23.57
14.52,24.77
14.52,25.35
14.52,25.30
14.52,24.78
14.52,24.03
14.52,23.36
14.52,23.05
14.52,23.27
14.52,24.03
14.52,25.24
14.53,26.65
14.53,27.97
14.53,28.88
14.53,29.18
14.53,28.76
14.53,27.70
14.53,26.23
14.53,24.69
14.53,23.47
14.53,22.93
14.54,23.32
14.54,24.76
14.54,27.18
14.54,30.36
14.54,33.97
14.54,37.61
14.54,40.95
14.54,43.74
14.54,45.92
14.54,47.55
14.54,48.84
14.55,50.00
14.55,51.20
14.55,52.52
14.55,53.90
14.55,55.22
14.55,56.30
14.55,56.97
14.55,57.10
14.55,56.65
14.55,55.67
14.56,54.25
14.56,52.50
14.56,50.55
14.56,48.49
14.56,46.40
14.56,44.31
14.56,42.29
14.56,40.37
14.56,38.59
14.56,36.99
14.57,35.58
14.57,34.32
14.57,33.17
14.57,32.03
14.57,30.81
14.57,29.41
14.57,27.74
14.57,25.73
14.57,23.30
14.57,20.41
14.58,17.06
14.58,13.31
14.58,9.31
14.58,5.26
14.58,1.38
14.58,-2.14
14.58,-5.21
14.58,-7.80
14.58,-9.98
14.59,-11.87
14.59,-13.58
14.59,-15.19
14.59,-16.75
14.59,-18.24
14.59,-19.66
14.59,-20.97
14.59,-22.14
14.59,-23.17
14.59,-24.04
14.60,-24.79
14.60,-25.43
14.60,-26.00
14.60,-26.51
14.60,-26.97
14.60,-27.34
14.60,-27.59
14.60,-27.68
14.60,-27.59
14.60,-27.30
14.61,-26.82
14.61,-26.19
14.61,-25.45
14.61,-24.66
14.61,-23.88
14.61,-23.18
14.61,-22.62
14.61,-22.26
14.61,-22.17
14.61,-22.36
14.62,-22.82
14.62,-23.47
14.62,-24.21
14.62,-24.90
14.62,-25.42
14.62,-25.67
14.62,-25.59
14.62,-25.22
14.62,-24.64
14.62,-23.96
14.62,-23.32
14.63,-22.78
14.63,-22.37
14.63,-22.04
14.63,-21.69
14.63,-21.23
14.63,-20.54
14.63,-19.57
14.63,-18.32
14.63,-16.83
14.63,-15.20
14.64,-13.61
14.64,-12.22
14.64,-11.27
14.64,-10.96
14.64,-11.47
14.64,-12.91
14.64,-15.25
14.64,-18.35
14.64,-21.92
14.64,-25.56
14.65,-28.82
14.65,-31.26
14.65,-32.57
14.65,-32.57
14.65,-31.27
14.65,-28.77
14.65,-25.27
14.65,-20.87
14.65,-15.57
14.65,-9.17
14.66,-1.37
14.66,8.14
14.66,19.57
14.66,32.93
14.66,48.08
14.66,64.76
14.66,82.78
14.66,102.05
14.66,122.65
14.66,144.80
14.67,168.73
14.67,194.61
14.67,222.47
14.67,252.10
14.67,283.12
14.67,314.96
14.67,346.92
14.67,378.21
14.67,407.97
14.68,435.31
14.68,459.38
14.68,479.52
14.68,495.42
14.68,507.19
14.68,515.27
14.68,520.10
14.68,521.70
14.68,519.33
14.68,511.53
14.69,496.51
14.69,472.82
14.69,439.98
14.69,398.88
14.69,351.73
14.69,301.68
14.69,252.09
14.69,205.92
14.69,165.21
14.69,130.77
14.70,102.33
14.70,78.79
14.70,58.68
14.70,40.61
14.70,23.58
14.70,7.14
14.70,-8.68
14.70,-23.50
14.70,-36.88
14.70,-48.45
14.71,-58.02
14.71,-65.57
14.71,-71.28
14.71,-75.44
14.71,-78.42
14.71,-80.63
14.71,-82.41
14.71,-84.07
14.71,-85.78
14.71,-87.57
14.71,-89.38
14.72,-91.05
14.72,-92.38
14.72,-93.21
14.72,-93.44
14.72,-93.06
14.72,-92.16
14.72,-90.89
14.72,-89.45
14.72,-88.03
14.72,-86.79
14.73,-85.84
14.73,-85.21
14.73,-84.90
14.73,-84.88
14.73,-85.10
14.73,-85.53
14.73,-86.09
14.73,-86.68
14.73,-87.15
14.73,-87.32
14.74,-87.04
14.74,-86.21
14.74,-84.80
14.74,-82.92
14.74,-80.72
14.74,-78.44
14.74,-76.28
14.74,-74.40
14.74,-72.86
14.74,-71.67
14.75,-70.76
14.75,-70.03
14.75,-69.38
14.75,-68.73
14.75,-67.99
14.75,-67.11
14.75,-66.05
14.75,-64.79
14.75,-63.33
14.76,-61.71
14.76,-59.98
14.76,-58.22
14.76,-56.47
14.76,-54.75
14.76,-53.07
14.76,-51.40
14.76,-49.69
14.76,-47.93
14.76,-46.13
14.77,-44.34
14.77,-42.63
14.77,-41.09
14.77,-39.75
14.77,-38.60
14.77,-37.59
14.77,-36.61
14.77,-35.62
14.77,-34.58
14.77,-33.51
14.78,-32.50
14.78,-31.60
14.78,-30.89
14.78,-30.35
14.78,-29.96
14.78,-29.64
14.78,-29.32
14.78,-28.97
14.78,-28.54
14.78,-28.01
14.79,-27.33
14.79,-26.44
14.79,-25.29
14.79,-23.86
14.79,-22.17
14.79,-20.34
14.79,-18.51
14.79,-16.84
14.79,-15.47
14.79,-14.45
14.79,-13.80
14.80,-13.44
14.80,-13.28
14.80,-13.19
14.80,-13.07
14.80,-12.81
14.80,-12.33
14.80,-11.55
14.80,-10.43
14.80,-8.94
14.80,-7.15
14.81,-5.17
14.81,-3.17
14.81,-1.31
14.81,0.29
14.81,1.59
14.81,2.66
14.81,3.62
14.81,4.59
14.81,5.70
14.81,7.02
14.82,8.58
14.82,10.40
14.82,12.44
14.82,14.67
14.82,17.03
14.82,19.42
14.82,21.76
14.82,23.94
14.82,25.90
14.82,27.59
14.83,29.05
14.83,30.33
14.83,31.52
14.83,32.72
14.83,33.97
14.83,35.30
14.83,36.70
14.83,38.17
14.83,39.71
14.84,41.36
14.84,43.17
14.84,45.20
14.84,47.47
14.84,49.95
14.84,52.56
14.84,55.20
14.84,57.77
14.84,60.19
14.84,62.46
14.85,64.61
14.85,66.71
14.85,68.84
14.85,71.02
14.85,73.28
14.85,75.61
14.85,78.01
14.85,80.49
14.85,83.07
14.85,85.76
14.86,88.54
14.86,91.34
14.86,94.06
14.86,96.59
14.86,98.85
14.86,100.84
14.86,102.64
14.86,104.37
14.86,106.18
