tiempo,variable_filtrada
11.54,-3.83
11.54,-5.27
11.54,-6.90
11.54,-8.67
11.54,-10.51
11.54,-12.38
11.54,-14.24
11.54,-16.09
11.54,-17.92
11.54,-19.73
11.54,-21.48
11.55,-23.13
11.55,-24.63
11.55,-25.93
11.55,-27.01
11.55,-27.82
11.55,-28.38
11.55,-28.67
11.55,-28.70
11.55,-28.51
11.55,-28.16
11.56,-27.74
11.56,-27.34
11.56,-27.09
11.56,-27.08
11.56,-27.35
11.56,-27.88
11.56,-28.59
11.56,-29.36
11.56,-30.06
11.56,-30.62
11.57,-31.00
11.57,-31.20
11.57,-31.27
11.57,-31.25
11.57,-31.14
11.57,-30.94
11.57,-30.62
11.57,-30.16
11.57,-29.58
11.57,-28.91
11.58,-28.19
11.58,-27.47
11.58,-26.75
11.58,-26.03
11.58,-25.29
11.58,-24.53
11.58,-23.78
11.58,-23.07
11.58,-22.47
11.59,-22.00
11.59,-21.66
11.59,-21.43
11.59,-21.27
11.59,-21.19
11.59,-21.20
11.59,-21.37
11.59,-21.75
11.59,-22.33
11.59,-23.10
11.60,-23.96
11.60,-24.83
11.60,-25.65
11.60,-26.38
11.60,-27.08
11.60,-27.88
11.60,-28.90
11.60,-30.30
11.60,-32.16
11.60,-34.48
11.61,-37.19
11.61,-40.16
11.61,-43.20
11.61,-46.11
11.61,-48.68
11.61,-50.73
11.61,-52.11
11.61,-52.68
11.61,-52.37
11.61,-51.14
11.62,-49.00
11.62,-45.98
11.62,-42.07
11.62,-37.26
11.62,-31.45
11.62,-24.54
11.62,-16.42
11.62,-7.06
11.62,3.44
11.62,14.91
11.62,27.07
11.63,39.65
11.63,52.40
11.63,65.13
11.63,77.68
11.63,89.90
11.63,101.53
11.63,112.15
11.63,121.14
11.63,127.77
11.63,131.32
11.64,131.29
11.64,127.58
11.64,120.62
11.64,111.23
11.64,100.48
11.64,89.42
11.64,78.78
11.64,68.94
11.64,59.81
11.64,50.98
11.65,41.85
11.65,31.83
11.65,20.45
11.65,7.51
11.65,-6.84
11.65,-22.16
11.65,-37.71
11.65,-52.62
11.65,-66.01
11.65,-77.17
11.66,-85.69
11.66,-91.50
11.66,-94.86
11.66,-96.25
11.66,-96.26
11.66,-95.46
11.66,-94.28
11.66,-92.97
11.66,-91.60
11.66,-90.10
11.67,-88.30
11.67,-86.04
11.67,-83.22
11.67,-79.80
11.67,-75.80
11.67,-71.28
11.67,-66.27
11.67,-60.82
11.67,-55.02
11.68,-49.03
11.68,-43.08
11.68,-37.44
11.68,-32.38
11.68,-28.06
11.68,-24.50
11.68,-21.60
11.68,-19.18
11.68,-17.01
11.68,-14.94
11.69,-12.88
11.69,-10.80
11.69,-8.73
11.69,-6.73
11.69,-4.84
11.69,-3.09
11.69,-1.48
11.69,-0.02
11.69,1.29
11.69,2.44
11.70,3.40
11.70,4.17
11.70,4.74
11.70,5.17
11.70,5.53
11.70,5.95
11.70,6.52
11.70,7.31
11.70,8.32
11.70,9.46
11.71,10.62
11.71,11.66
11.71,12.46
11.71,12.94
11.71,13.09
11.71,12.97
11.71,12.70
11.71,12.41
11.71,12.24
11.71,12.29
11.71,12.60
11.72,13.15
11.72,13.89
11.72,14.76
11.72,15.68
11.72,16.60
11.72,17.45
11.72,18.18
11.72,18.74
11.72,19.13
11.72,19.37
11.73,19.54
11.73,19.73
11.73,20.00
11.73,20.39
11.73,20.91
11.73,21.55
11.73,22.28
11.73,23.06
11.73,23.88
11.73,24.70
11.74,25.54
11.74,26.42
11.74,27.36
11.74,28.39
11.74,29.51
11.74,30.69
11.74,31.91
11.74,33.12
11.74,34.29
11.74,35.40
11.75,36.45
11.75,37.46
11.75,38.46
11.75,39.50
11.75,40.66
11.75,41.99
11.75,43.51
11.75,45.23
11.75,47.12
11.76,49.16
11.76,51.31
11.76,53.56
11.76,55.88
11.76,58.26
11.76,60.65
11.76,63.00
11.76,65.26
11.76,67.37
11.76,69.32
11.77,71.09
11.77,72.72
11.77,74.23
11.77,75.65
11.77,76.99
11.77,78.23
11.77,79.34
11.77,80.31
11.77,81.15
11.77,81.89
11.78,82.56
11.78,83.17
11.78,83.71
11.78,84.14
11.78,84.41
11.78,84.48
11.78,84.33
11.78,83.97
11.78,83.41
11.78,82.70
11.79,81.83
11.79,80.80
11.79,79.57
11.79,78.14
11.79,76.51
11.79,74.72
11.79,72.85
11.79,70.96
11.79,69.08
11.79,67.21
11.79,65.30
11.80,63.31
11.80,61.20
11.80,58.96
11.80,56.59
11.80,54.12
11.80,51.58
11.80,49.00
11.80,46.40
11.80,43.80
11.80,41.19
11.81,38.62
11.81,36.08
11.81,33.58
11.81,31.12
11.81,28.66
11.81,26.18
11.81,23.62
11.81,20.97
11.81,18.17
11.81,15.21
11.82,12.11
11.82,8.93
11.82,5.83
11.82,2.98
11.82,0.58
11.82,-1.30
11.82,-2.69
11.82,-3.76
11.82,-4.73
11.82,-5.80
11.83,-7.11
11.83,-8.66
11.83,-10.41
11.83,-12.28
11.83,-14.20
11.83,-16.10
11.83,-17.93
11.83,-19.65
11.83,-21.21
11.84,-22.57
11.84,-23.73
11.84,-24.72
11.84,-25.58
11.84,-26.36
11.84,-27.10
11.84,-27.83
11.84,-28.58
11.84,-29.41
11.84,-30.38
11.85,-31.51
11.85,-32.81
11.85,-34.22
11.85,-35.60
11.85,-36.80
11.85,-37.65
11.85,-38.02
11.85,-37.92
11.85,-37.44
11.85,-36.80
11.86,-36.21
11.86,-35.84
11.86,-35.78
11.86,-35.97
11.86,-36.29
11.86,-36.57
11.86,-36.67
11.86,-36.55
11.86,-36.24
11.86,-35.84
11.87,-35.48
11.87,-35.27
11.87,-35.22
11.87,-35.32
11.87,-35.45
11.87,-35.53
11.87,-35.49
11.87,-35.30
11.87,-35.01
11.87,-34.66
11.88,-34.33
11.88,-34.07
11.88,-33.92
11.88,-33.85
11.88,-33.85
11.88,-33.83
11.88,-33.74
11.88,-33.54
11.88,-33.22
11.88,-32.84
11.88,-32.42
11.89,-31.99
11.89,-31.55
11.89,-31.07
11.89,-30.58
11.89,-30.11
11.89,-29.74
11.89,-29.52
11.89,-29.49
11.89,-29.60
11.89,-29.80
11.90,-29.98
11.90,-30.06
11.90,-29.97
11.90,-29.66
11.90,-29.10
11.90,-28.27
11.90,-27.17
11.90,-25.86
11.90,-24.43
11.90,-23.06
11.91,-21.89
11.91,-21.07
11.91,-20.62
11.91,-20.49
11.91,-20.50
11.91,-20.48
11.91,-20.27
11.91,-19.83
11.91,-19.21
11.91,-18.54
11.92,-17.97
11.92,-17.61
11.92,-17.49
11.92,-17.56
11.92,-17.67
11.92,-17.65
11.92,-17.38
11.92,-16.77
11.92,-15.82
11.93,-14.57
11.93,-13.09
11.93,-11.46
11.93,-9.77
11.93,-8.12
11.93,-6.63
11.93,-5.42
11.93,-4.54
11.93,-4.03
11.93,-3.82
11.94,-3.81
11.94,-3.87
11.94,-3.88
11.94,-3.75
11.94,-3.49
11.94,-3.15
11.94,-2.83
11.94,-2.69
11.94,-2.81
11.94,-3.22
11.95,-3.82
11.95,-4.47
11.95,-4.97
11.95,-5.16
11.95,-4.99
11.95,-4.49
11.95,-3.77
11.95,-3.02
11.95,-2.44
11.95,-2.19
11.96,-2.37
11.96,-2.95
11.96,-3.85
11.96,-4.90
11.96,-5.95
11.96,-6.92
11.96,-7.84
11.96,-8.82
11.96,-9.99
11.96,-11.44
11.96,-13.19
11.97,-15.19
11.97,-17.30
11.97,-19.44
11.97,-21.51
11.97,-23.46
11.97,-25.22
11.97,-26.71
11.97,-27.82
11.97,-28.45
11.97,-28.58
11.98,-28.28
11.98,-27.70
11.98,-27.01
11.98,-26.39
11.98,-25.93
11.98,-25.66
11.98,-25.54
11.98,-25.51
11.98,-25.50
11.98,-25.47
11.99,-25.42
11.99,-25.39
11.99,-25.41
11.99,-25.52
11.99,-25.72
11.99,-25.96
11.99,-26.17
11.99,-26.25
11.99,-26.15
11.99,-25.87
12.00,-25.46
12.00,-24.97
12.00,-24.48
12.00,-24.02
12.00,-23.61
12.00,-23.26
12.00,-22.99
12.00,-22.84
12.00,-22.78
12.01,-22.77
12.01,-22.74
12.01,-22.63
12.01,-22.38
12.01,-21.99
12.01,-21.49
12.01,-20.93
12.01,-20.35
12.01,-19.82
12.01,-19.42
12.02,-19.22
12.02,-19.27
12.02,-19.59
12.02,-20.18
12.02,-20.96
12.02,-21.86
12.02,-22.80
12.02,-23.76
12.02,-24.76
12.02,-25.83
12.03,-27.03
12.03,-28.41
12.03,-29.95
12.03,-31.61
12.03,-33.31
12.03,-34.98
12.03,-36.54
12.03,-37.93
12.03,-39.09
12.03,-39.94
12.04,-40.35
12.04,-40.17
12.04,-39.22
12.04,-37.29
12.04,-34.26
12.04,-30.06
12.04,-24.78
12.04,-18.56
12.04,-11.64
12.04,-4.23
12.04,3.54
12.05,11.62
12.05,20.11
12.05,29.15
12.05,38.86
12.05,49.32
12.05,60.44
12.05,71.98
12.05,83.48
12.05,94.32
12.05,103.74
12.06,110.92
12.06,115.14
12.06,115.94
12.06,113.25
12.06,107.45
12.06,99.39
12.06,90.10
12.06,80.60
12.06,71.65
12.06,63.63
12.07,56.46
12.07,49.78
12.07,43.01
12.07,35.58
12.07,27.02
12.07,17.06
12.07,5.69
12.07,-6.82
12.07,-19.98
12.07,-33.08
12.08,-45.40
12.08,-56.23
12.08,-65.08
12.08,-71.73
12.08,-76.24
12.08,-78.94
12.08,-80.26
12.08,-80.67
12.08,-80.59
12.09,-80.30
12.09,-79.97
12.09,-79.64
12.09,-79.27
12.09,-78.72
12.09,-77.86
12.09,-76.57
12.09,-74.77
12.09,-72.45
12.09,-69.60
12.10,-66.26
12.10,-62.50
12.10,-58.38
12.10,-54.01
12.10,-49.50
12.10,-45.00
12.10,-40.63
12.10,-36.51
12.10,-32.73
12.10,-29.30
12.11,-26.21
12.11,-23.39
12.11,-20.76
12.11,-18.25
12.11,-15.81
12.11,-13.42
12.11,-11.07
12.11,-8.73
12.11,-6.35
12.11,-3.91
12.12,-1.40
12.12,1.12
12.12,3.53
12.12,5.71
12.12,7.51
12.12,8.88
12.12,9.88
12.12,10.63
12.12,11.32
12.12,12.10
12.12,13.05
12.13,14.09
12.13,15.08
12.13,15.81
12.13,16.12
12.13,15.95
12.13,15.34
12.13,14.43
12.13,13.42
12.13,12.50
12.13,11.82
12.14,11.48
12.14,11.55
12.14,12.05
12.14,12.95
12.14,14.20
12.14,15.65
12.14,17.18
12.14,18.63
12.14,19.89
12.14,20.90
12.15,21.66
12.15,22.16
12.15,22.46
12.15,22.58
12.15,22.55
12.15,22.42
12.15,22.22
12.15,21.99
12.15,21.82
12.15,21.81
12.16,22.07
12.16,22.68
12.16,23.62
12.16,24.80
12.16,26.05
12.16,27.20
12.16,28.12
12.16,28.81
12.16,29.34
12.16,29.85
12.17,30.46
12.17,31.20
12.17,32.02
12.17,32.83
12.17,33.58
12.17,34.34
12.17,35.26
12.17,36.54
12.17,38.32
12.18,40.61
12.18,43.23
12.18,45.95
12.18,48.50
12.18,50.72
12.18,52.56
12.18,54.13
12.18,55.60
12.18,57.14
12.18,58.84
12.19,60.69
12.19,62.54
12.19,64.25
12.19,65.72
12.19,66.92
12.19,67.92
12.19,68.84
12.19,69.78
12.19,70.83
12.19,71.98
12.20,73.17
12.20,74.31
12.20,75.26
12.20,75.93
12.20,76.25
12.20,76.19
12.20,75.80
12.20,75.16
12.20,74.39
12.20,73.58
12.21,72.79
12.21,71.99
12.21,71.14
12.21,70.21
12.21,69.21
12.21,68.25
12.21,67.44
12.21,66.90
12.21,66.67
12.21,66.68
12.21,66.75
12.22,66.63
12.22,66.06
12.22,64.86
12.22,62.99
12.22,60.57
12.22,57.79
12.22,54.91
12.22,52.11
12.22,49.47
12.22,46.95
12.23,44.45
12.23,41.87
12.23,39.20
12.23,36.48
12.23,33.81
12.23,31.26
12.23,28.90
12.23,26.71
12.23,24.65
12.23,22.65
12.24,20.67
12.24,18.71
12.24,16.82
12.24,15.03
12.24,13.34
12.24,11.74
12.24,10.19
12.24,8.62
12.24,6.99
12.24,5.24
12.25,3.36
12.25,1.37
12.25,-0.67
12.25,-2.66
12.25,-4.52
12.25,-6.19
12.25,-7.67
12.25,-9.02
12.25,-10.29
12.26,-11.54
12.26,-12.81
12.26,-14.08
12.26,-15.31
12.26,-16.48
12.26,-17.56
12.26,-18.55
12.26,-19.48
12.26,-20.33
12.26,-21.12
12.27,-21.82
12.27,-22.39
12.27,-22.83
12.27,-23.16
12.27,-23.46
12.27,-23.83
12.27,-24.38
12.27,-25.17
12.27,-26.22
12.27,-27.46
12.28,-28.77
12.28,-29.98
12.28,-30.89
12.28,-31.36
12.28,-31.31
12.28,-30.76
12.28,-29.87
12.28,-28.85
12.28,-27.89
12.28,-27.17
12.29,-26.73
12.29,-26.53
12.29,-26.46
12.29,-26.35
12.29,-26.10
12.29,-25.64
12.29,-25.01
12.29,-24.30
12.29,-23.64
12.29,-23.16
12.29,-22.94
12.30,-22.99
12.30,-23.23
12.30,-23.57
12.30,-23.89
12.30,-24.11
12.30,-24.20
12.30,-24.22
12.30,-24.25
12.30,-24.40
12.30,-24.70
12.31,-25.15
12.31,-25.66
12.31,-26.10
12.31,-26.36
12.31,-26.38
12.31,-26.20
12.31,-25.90
12.31,-25.61
12.31,-25.36
12.31,-25.16
12.32,-24.94
12.32,-24.61
12.32,-24.11
12.32,-23.43
12.32,-22.59
12.32,-21.63
12.32,-20.57
12.32,-19.43
12.32,-18.23
12.32,-16.98
12.33,-15.73
12.33,-14.53
12.33,-13.43
12.33,-12.47
12.33,-11.67
12.33,-11.04
12.33,-10.59
12.33,-10.34
12.33,-10.27
12.34,-10.37
12.34,-10.59
12.34,-10.84
12.34,-11.03
12.34,-11.08
12.34,-10.97
12.34,-10.71
12.34,-10.36
12.34,-9.99
12.34,-9.64
12.35,-9.30
12.35,-8.94
12.35,-8.48
12.35,-7.90
12.35,-7.17
12.35,-6.34
12.35,-5.48
12.35,-4.71
12.35,-4.13
12.35,-3.80
12.36,-3.77
12.36,-4.01
12.36,-4.50
12.36,-5.20
12.36,-6.08
12.36,-7.09
12.36,-8.15
12.36,-9.18
12.36,-10.07
12.36,-10.70
12.37,-11.03
12.37,-11.04
12.37,-10.79
12.37,-10.36
12.37,-9.85
12.37,-9.35
12.37,-8.90
12.37,-8.48
12.37,-8.06
12.37,-7.62
12.38,-7.19
12.38,-6.82
12.38,-6.62
12.38,-6.67
12.38,-7.02
12.38,-7.65
12.38,-8.51
12.38,-9.53
12.38,-10.63
12.38,-11.76
12.38,-12.87
12.39,-13.96
12.39,-15.03
12.39,-16.12
12.39,-17.24
12.39,-18.43
12.39,-19.69
12.39,-21.00
12.39,-22.32
12.39,-23.59
12.39,-24.74
12.40,-25.69
12.40,-26.38
12.40,-26.77
12.40,-26.88
12.40,-26.82
12.40,-26.69
12.40,-26.63
12.40,-26.73
12.40,-27.04
12.40,-27.53
12.41,-28.13
12.41,-28.75
12.41,-29.27
12.41,-29.59
12.41,-29.66
12.41,-29.47
12.41,-29.06
12.41,-28.52
12.41,-27.93
12.41,-27.36
12.42,-26.84
12.42,-26.37
12.42,-25.94
12.42,-25.56
12.42,-25.26
12.42,-25.08
12.42,-25.03
12.42,-25.08
12.42,-25.15
12.43,-25.11
12.43,-24.86
12.43,-24.31
12.43,-23.45
12.43,-22.39
12.43,-21.29
12.43,-20.31
12.43,-19.61
12.43,-19.30
12.43,-19.40
12.44,-19.87
12.44,-20.61
12.44,-21.48
12.44,-22.34
12.44,-23.09
12.44,-23.67
12.44,-24.12
12.44,-24.51
12.44,-24.95
12.44,-25.56
12.45,-26.43
12.45,-27.64
12.45,-29.20
12.45,-31.08
12.45,-33.21
12.45,-35.47
12.45,-37.72
12.45,-39.79
12.45,-41.52
12.45,-42.80
12.46,-43.52
12.46,-43.65
12.46,-43.16
12.46,-42.06
12.46,-40.33
12.46,-37.96
12.46,-34.88
12.46,-31.04
12.46,-26.34
12.46,-20.74
12.46,-14.22
12.47,-6.82
12.47,1.37
12.47,10.19
12.47,19.51
12.47,29.20
12.47,39.19
12.47,49.49
12.47,60.08
12.47,70.91
12.47,81.73
12.48,92.07
12.48,101.26
12.48,108.51
12.48,113.09
12.48,114.47
12.48,112.52
12.48,107.56
12.48,100.28
12.48,91.62
12.48,82.57
12.49,73.93
12.49,66.15
12.49,59.34
12.49,53.23
12.49,47.36
12.49,41.16
12.49,34.11
12.49,25.82
12.49,16.11
12.49,5.05
12.50,-7.04
12.50,-19.57
12.50,-31.79
12.50,-42.94
12.50,-52.42
12.50,-59.91
12.50,-65.37
12.50,-69.05
12.50,-71.31
12.51,-72.54
12.51,-73.06
12.51,-73.11
12.51,-72.81
12.51,-72.25
12.51,-71.48
12.51,-70.55
12.51,-69.48
12.51,-68.24
12.51,-66.77
12.52,-64.97
12.52,-62.72
12.52,-59.96
12.52,-56.69
12.52,-53.02
12.52,-49.08
12.52,-45.06
12.52,-41.11
12.52,-37.36
12.52,-33.88
12.53,-30.68
12.53,-27.74
12.53,-25.01
12.53,-22.43
12.53,-19.98
12.53,-17.62
12.53,-15.35
12.53,-13.14
12.53,-11.00
12.53,-8.93
12.54,-6.95
12.54,-5.09
12.54,-3.40
12.54,-1.92
12.54,-0.68
12.54,0.30
12.54,1.03
12.54,1.53
12.54,1.85
12.54,2.07
12.54,2.28
12.55,2.59
12.55,3.08
12.55,3.78
12.55,4.67
12.55,5.68
12.55,6.71
12.55,7.66
12.55,8.47
12.55,9.10
12.55,9.56
12.56,9.86
12.56,10.04
12.56,10.16
12.56,10.25
12.56,10.40
12.56,10.65
12.56,11.05
12.56,11.64
12.56,12.42
12.56,13.33
12.57,14.32
12.57,15.31
12.57,16.21
12.57,16.97
12.57,17.58
12.57,18.04
12.57,18.40
12.57,18.69
12.57,18.94
12.57,19.19
12.58,19.46
12.58,19.78
12.58,20.19
12.58,20.73
12.58,21.40
12.58,22.19
12.58,23.02
12.58,23.81
12.58,24.49
12.59,25.02
12.59,25.40
12.59,25.67
12.59,25.91
12.59,26.20
12.59,26.62
12.59,27.24
12.59,28.13
12.59,29.30
12.59,30.73
12.60,32.38
12.60,34.13
12.60,35.88
12.60,37.52
12.60,38.98
12.60,40.26
12.60,41.39
12.60,42.45
12.60,43.54
12.60,44.73
12.61,46.07
12.61,47.54
12.61,49.14
12.61,50.83
12.61,52.58
12.61,54.37
12.61,56.19
12.61,57.99
12.61,59.74
12.61,61.38
12.62,62.84
12.62,64.05
12.62,64.99
12.62,65.66
12.62,66.07
12.62,66.24
12.62,66.19
12.62,65.96
12.62,65.57
12.62,65.11
12.62,64.63
12.63,64.19
12.63,63.82
12.63,63.49
12.63,63.15
12.63,62.72
12.63,62.16
12.63,61.48
12.63,60.72
12.63,59.93
12.63,59.11
12.64,58.24
12.64,57.24
12.64,56.00
12.64,54.47
12.64,52.60
12.64,50.44
12.64,48.12
12.64,45.77
12.64,43.56
12.64,41.58
12.65,39.87
12.65,38.38
12.65,37.02
12.65,35.69
12.65,34.29
12.65,32.75
12.65,31.03
12.65,29.14
12.65,27.09
12.65,24.94
12.66,22.74
12.66,20.54
12.66,18.42
12.66,16.40
12.66,14.54
12.66,12.84
12.66,11.29
12.66,9.85
12.66,8.45
12.66,7.01
12.67,5.47
12.67,3.80
12.67,2.03
12.67,0.18
12.67,-1.68
12.67,-3.52
12.67,-5.28
12.67,-6.93
12.67,-8.47
12.68,-9.89
12.68,-11.22
12.68,-12.47
12.68,-13.66
12.68,-14.77
12.68,-15.73
12.68,-16.47
12.68,-16.94
12.68,-17.16
12.68,-17.21
12.69,-17.22
12.69,-17.34
12.69,-17.65
12.69,-18.18
12.69,-18.85
12.69,-19.56
12.69,-20.20
12.69,-20.68
12.69,-20.96
12.69,-21.06
12.70,-21.03
12.70,-20.96
12.70,-20.92
12.70,-20.97
12.70,-21.12
12.70,-21.33
12.70,-21.53
12.70,-21.63
12.70,-21.55
12.70,-21.25
12.71,-20.75
12.71,-20.12
12.71,-19.50
12.71,-19.01
12.71,-18.77
12.71,-18.85
12.71,-19.23
12.71,-19.82
12.71,-20.50
12.71,-21.12
12.71,-21.55
12.72,-21.74
12.72,-21.64
12.72,-21.31
12.72,-20.78
12.72,-20.13
12.72,-19.41
12.72,-18.67
12.72,-17.94
12.72,-17.26
12.72,-16.66
12.73,-16.20
12.73,-15.93
12.73,-15.88
12.73,-16.04
12.73,-16.34
12.73,-16.69
12.73,-17.01
12.73,-17.20
12.73,-17.25
12.73,-17.17
12.74,-17.00
12.74,-16.81
12.74,-16.62
12.74,-16.46
12.74,-16.31
12.74,-16.12
12.74,-15.86
12.74,-15.50
12.74,-15.04
12.74,-14.51
12.75,-13.96
12.75,-13.43
12.75,-12.91
12.75,-12.42
12.75,-11.94
12.75,-11.45
12.75,-10.97
12.75,-10.53
12.75,-10.19
12.76,-9.98
12.76,-9.92
12.76,-9.96
12.76,-10.02
12.76,-10.00
12.76,-9.84
12.76,-9.49
12.76,-9.02
12.76,-8.51
12.76,-8.10
12.77,-7.86
12.77,-7.83
12.77,-7.93
12.77,-8.00
12.77,-7.84
12.77,-7.30
12.77,-6.28
12.77,-4.81
12.77,-3.02
12.77,-1.13
12.78,0.62
12.78,2.03
12.78,2.97
12.78,3.44
12.78,3.52
12.78,3.38
12.78,3.15
12.78,2.95
12.78,2.82
12.78,2.75
12.79,2.68
12.79,2.53
12.79,2.26
12.79,1.85
12.79,1.33
12.79,0.81
12.79,0.38
12.79,0.15
12.79,0.20
12.79,0.52
12.79,1.05
12.80,1.72
12.80,2.45
12.80,3.16
12.80,3.80
12.80,4.33
12.80,4.68
12.80,4.79
12.80,4.57
12.80,3.98
12.80,3.00
12.81,1.66
12.81,0.08
12.81,-1.63
12.81,-3.31
12.81,-4.85
12.81,-6.21
12.81,-7.39
12.81,-8.47
12.81,-9.57
12.81,-10.77
12.82,-12.15
12.82,-13.73
12.82,-15.46
12.82,-17.25
12.82,-18.97
12.82,-20.52
12.82,-21.79
12.82,-22.73
12.82,-23.34
12.82,-23.66
12.83,-23.74
12.83,-23.65
12.83,-23.46
12.83,-23.25
12.83,-23.07
12.83,-22.96
12.83,-22.91
12.83,-22.94
12.83,-23.01
12.84,-23.06
12.84,-23.06
12.84,-22.96
12.84,-22.73
12.84,-22.38
12.84,-21.93
12.84,-21.41
12.84,-20.87
12.84,-20.34
12.84,-19.82
12.85,-19.35
12.85,-18.92
12.85,-18.54
12.85,-18.24
12.85,-18.04
12.85,-17.96
12.85,-17.98
12.85,-18.10
12.85,-18.28
12.85,-18.48
12.86,-18.66
12.86,-18.80
12.86,-18.89
12.86,-18.93
12.86,-18.92
12.86,-18.90
12.86,-18.90
12.86,-18.95
12.86,-19.09
12.86,-19.33
12.87,-19.71
12.87,-20.28
12.87,-21.08
12.87,-22.15
12.87,-23.50
12.87,-25.11
12.87,-26.93
12.87,-28.90
12.87,-30.93
12.87,-32.96
12.88,-34.91
12.88,-36.71
12.88,-38.29
12.88,-39.55
12.88,-40.42
12.88,-40.80
12.88,-40.62
12.88,-39.79
12.88,-38.26
12.88,-36.00
12.88,-33.01
12.89,-29.32
12.89,-24.94
12.89,-19.88
12.89,-14.10
12.89,-7.55
12.89,-0.18
12.89,8.01
12.89,16.96
12.89,26.53
12.89,36.53
12.90,46.74
12.90,56.91
12.90,66.85
12.90,76.42
12.90,85.52
12.90,94.06
12.90,101.92
12.90,108.81
12.90,114.32
12.90,117.92
12.91,119.11
12.91,117.54
12.91,113.22
12.91,106.53
12.91,98.16
12.91,88.93
12.91,79.56
12.91,70.52
12.91,61.99
12.91,53.82
12.92,45.67
12.92,37.16
12.92,27.90
12.92,17.68
12.92,6.45
12.92,-5.63
12.92,-18.14
12.92,-30.55
12.92,-42.21
12.93,-52.50
12.93,-60.98
12.93,-67.43
12.93,-71.88
12.93,-74.63
12.93,-76.08
12.93,-76.66
12.93,-76.75
12.93,-76.56
12.93,-76.16
12.94,-75.46
12.94,-74.32
12.94,-72.60
12.94,-70.21
12.94,-67.15
12.94,-63.55
12.94,-59.57
12.94,-55.45
12.94,-51.37
12.94,-47.50
12.95,-43.89
12.95,-40.52
12.95,-37.31
12.95,-34.17
12.95,-31.04
12.95,-27.94
12.95,-24.93
12.95,-22.09
12.95,-19.47
12.95,-17.06
12.96,-14.78
12.96,-12.55
12.96,-10.28
12.96,-7.99
12.96,-5.76
12.96,-3.76
12.96,-2.17
12.96,-1.10
12.96,-0.61
12.96,-0.62
12.96,-0.95
12.97,-1.39
12.97,-1.69
12.97,-1.66
12.97,-1.21
12.97,-0.34
12.97,0.86
12.97,2.21
12.97,3.53
12.97,4.65
12.97,5.47
12.98,5.99
12.98,6.26
12.98,6.36
12.98,6.41
12.98,6.47
12.98,6.59
12.98,6.78
12.98,7.06
12.98,7.47
12.98,7.99
12.99,8.63
12.99,9.35
12.99,10.06
12.99,10.72
12.99,11.25
12.99,11.65
12.99,11.95
12.99,12.23
12.99,12.57
12.99,13.03
13.00,13.64
13.00,14.39
13.00,15.20
13.00,16.01
13.00,16.72
13.00,17.31
13.00,17.75
13.00,18.08
13.00,18.34
13.01,18.59
13.01,18.88
13.01,19.25
13.01,19.72
13.01,20.31
13.01,21.02
13.01,21.85
13.01,22.80
13.01,23.88
13.01,25.08
13.02,26.37
13.02,27.74
13.02,29.12
13.02,30.46
13.02,31.73
13.02,32.90
13.02,34.01
13.02,35.06
13.02,36.11
13.02,37.19
13.03,38.33
13.03,39.57
13.03,40.89
13.03,42.29
13.03,43.73
13.03,45.17
13.03,46.58
13.03,47.95
13.03,49.30
13.03,50.66
13.04,52.07
13.04,53.52
13.04,55.00
13.04,56.46
13.04,57.85
13.04,59.11
13.04,60.21
13.04,61.12
13.04,61.85
13.04,62.42
13.04,62.86
13.05,63.21
13.05,63.49
13.05,63.73
13.05,63.96
13.05,64.14
13.05,64.26
13.05,64.25
13.05,64.05
13.05,63.62
13.05,62.95
13.06,62.06
13.06,60.98
13.06,59.76
13.06,58.46
13.06,57.13
13.06,55.82
13.06,54.57
13.06,53.41
13.06,52.34
13.06,51.33
13.07,50.31
13.07,49.22
13.07,48.00
13.07,46.61
13.07,45.03
13.07,43.25
13.07,41.31
13.07,39.23
13.07,37.09
13.07,34.95
13.08,32.88
13.08,30.89
13.08,28.96
13.08,26.97
13.08,24.81
13.08,22.39
13.08,19.70
13.08,16.79
13.08,13.83
13.09,11.00
13.09,8.53
13.09,6.53
13.09,5.04
13.09,4.00
13.09,3.22
13.09,2.52
13.09,1.71
13.09,0.66
13.09,-0.66
13.10,-2.22
13.10,-3.96
13.10,-5.76
13.10,-7.51
13.10,-9.13
13.10,-10.57
13.10,-11.80
13.10,-12.84
13.10,-13.73
13.10,-14.51
13.11,-15.21
13.11,-15.90
13.11,-16.60
13.11,-17.33
13.11,-18.08
13.11,-18.81
13.11,-19.48
13.11,-20.03
13.11,-20.43
13.11,-20.68
13.12,-20.84
13.12,-20.98
13.12,-21.20
13.12,-21.58
13.12,-22.17
13.12,-22.95
13.12,-23.86
13.12,-24.78
13.12,-25.61
13.12,-26.30
13.12,-26.82
13.13,-27.20
13.13,-27.52
13.13,-27.83
13.13,-28.17
13.13,-28.50
13.13,-28.80
13.13,-28.99
13.13,-29.06
13.13,-29.00
13.13,-28.85
13.14,-28.65
13.14,-28.44
13.14,-28.24
13.14,-28.03
13.14,-27.82
13.14,-27.58
13.14,-27.34
13.14,-27.11
13.14,-26.92
13.14,-26.79
13.15,-26.73
13.15,-26.72
13.15,-26.74
13.15,-26.78
13.15,-26.83
13.15,-26.87
13.15,-26.90
13.15,-26.93
13.15,-26.96
13.15,-27.01
13.16,-27.08
13.16,-27.19
13.16,-27.34
13.16,-27.49
13.16,-27.59
13.16,-27.57
