0; 516
1; 517
2; 520
3; 520
4; 520
5; 517
6; 511
7; 508
8; 503
9; 500
10; 501
11; 497
12; 495
13; 491
14; 490
15; 490
0; 491
1; 495
2; 499
3; 505
4; 511
5; 515
6; 520
7; 521
8; 526
9; 526
10; 524
11; 524
12; 520
13; 519
14; 518
15; 517
0; 518
1; 517
2; 519
3; 522
4; 523
5; 526
6; 524
7; 520
8; 518
9; 516
10; 516
11; 514
12; 513
13; 515
14; 516
15; 521
0; 523
1; 520
2; 519
3; 521
4; 523
5; 521
6; 524
7; 525
8; 526
9; 526
10; 524
11; 524
12; 526
13; 527
14; 527
15; 522
0; 520
1; 519
2; 519
3; 519
4; 518
5; 518
6; 520
7; 521
8; 522
9; 519
10; 516
11; 512
12; 504
13; 495
14; 483
15; 473
0; 466
1; 463
2; 462
3; 464
4; 472
5; 483
6; 496
7; 513
8; 526
9; 532
10; 535
11; 536
12; 536
13; 534
14; 531
15; 532
0; 532
1; 531
2; 526
3; 525
4; 525
5; 524
6; 524
7; 522
8; 527
9; 531
10; 536
11; 541
12; 543
13; 542
14; 537
15; 531
0; 528
1; 524
2; 524
3; 524
4; 526
5; 531
6; 536
7; 542
8; 545
9; 545
10; 545
11; 545
12; 544
13; 542
14; 541
15; 541
0; 537
1; 534
2; 532
3; 531
4; 533
5; 532
6; 529
7; 530
8; 531
9; 533
10; 532
11; 532
12; 533
13; 533
14; 534
15; 535
0; 536
1; 536
2; 534
3; 535
4; 533
5; 536
6; 536
7; 533
8; 534
9; 533
10; 537
11; 538
12; 536
13; 537
14; 535
15; 534
0; 529
1; 526
2; 525
3; 521
4; 517
5; 514
6; 514
7; 518
8; 519
9; 519
10; 519
11; 518
12; 521
13; 523
14; 527
15; 528
0; 530
1; 535
2; 536
3; 537
4; 538
5; 537
6; 536
7; 534
8; 533
9; 532
10; 531
11; 531
12; 530
13; 530
14; 532
15; 532
0; 534
1; 533
2; 533
3; 532
4; 531
5; 532
6; 531
7; 530
8; 530
9; 530
10; 530
11; 529
12; 529
13; 527
14; 527
15; 529
0; 527
1; 524
2; 523
3; 521
4; 522
5; 522
6; 525
7; 527
8; 531
9; 535
10; 535
11; 534
12; 530
13; 524
14; 520
15; 515
0; 512
1; 511
2; 511
3; 512
4; 513
5; 518
6; 522
7; 525
8; 533
9; 538
10; 543
11; 547
12; 547
13; 551
14; 553
15; 554
0; 553
1; 552
2; 551
3; 547
4; 543
5; 539
6; 536
7; 535
8; 531
9; 529
10; 531
11; 532
