0; 516
1; 518
2; 519
3; 520
4; 523
5; 524
6; 524
7; 524
8; 522
9; 521
10; 519
11; 517
12; 518
13; 518
14; 520
15; 520
0; 521
1; 521
2; 520
3; 524
4; 524
5; 526
6; 527
7; 527
8; 527
9; 524
10; 522
11; 519
12; 515
13; 514
14; 512
15; 512
0; 513
1; 512
2; 516
3; 517
4; 519
5; 523
6; 526
7; 528
8; 527
9; 524
10; 521
11; 518
12; 515
13; 513
14; 513
15; 513
0; 513
1; 515
2; 516
3; 518
4; 519
5; 522
6; 526
7; 527
8; 528
9; 526
10; 522
11; 521
12; 519
13; 516
14; 515
15; 514
0; 515
1; 516
2; 518
3; 520
4; 520
5; 524
6; 526
7; 527
8; 526
9; 526
10; 524
11; 523
12; 522
13; 520
14; 519
15; 519
0; 518
1; 517
2; 517
3; 517
4; 519
5; 519
6; 522
7; 526
8; 527
9; 530
10; 532
11; 532
12; 533
13; 532
14; 531
15; 531
0; 530
1; 530
2; 531
3; 533
4; 533
5; 532
6; 533
7; 534
8; 534
9; 533
10; 531
11; 530
12; 527
13; 527
14; 524
15; 523
0; 524
1; 525
2; 528
3; 531
4; 535
5; 540
6; 544
7; 550
8; 554
9; 558
10; 560
11; 559
12; 558
13; 557
14; 556
15; 555
0; 555
1; 556
2; 555
3; 552
4; 548
5; 544
6; 543
7; 541
8; 539
9; 539
10; 537
11; 539
12; 539
13; 537
14; 535
15; 531
0; 527
1; 525
2; 523
3; 521
4; 518
5; 519
6; 517
7; 515
8; 515
9; 516
10; 518
11; 517
12; 515
13; 512
14; 507
15; 503
0; 498
1; 495
2; 492
3; 490
4; 491
5; 491
6; 491
7; 490
8; 491
9; 495
10; 497
11; 498
12; 499
13; 500
14; 500
15; 498
0; 496
1; 494
2; 492
3; 493
4; 494
5; 493
6; 493
7; 492
8; 493
9; 495
10; 498
11; 500
12; 499
13; 500
14; 498
15; 496
0; 496
1; 494
2; 492
3; 489
4; 489
5; 491
6; 490
7; 492
8; 495
9; 496
10; 499
11; 501
12; 504
13; 504
14; 506
15; 505
0; 502
1; 500
2; 494
3; 489
4; 487
5; 483
6; 481
7; 480
8; 479
9; 480
10; 484
11; 492
12; 498
13; 503
14; 508
15; 512
0; 517
1; 523
2; 532
3; 545
4; 561
5; 578
6; 593
7; 611
8; 632
9; 655
10; 682
11; 712
12; 744
13; 777
14; 809
15; 844
0; 873
1; 900
2; 924
3; 945
4; 969
5; 993
6; 1016
7; 1022
8; 1022
9; 1022
10; 1022
11; 1022
12; 1022
13; 1020
14; 989
15; 948
0; 904
1; 852
2; 793
3; 742
4; 696
5; 655
6; 620
7; 590
8; 568
9; 547
10; 529
11; 511
12; 495
13; 484
14; 475
15; 467
0; 459
1; 449
2; 440
3; 431
4; 426
5; 422
6; 419
7; 419
8; 415
9; 414
10; 415
11; 415
12; 415
13; 416
14; 418
15; 420
0; 421
1; 423
2; 423
3; 420
4; 418
5; 416
6; 415
7; 415
8; 415
9; 414
10; 412
11; 415
12; 416
13; 418
14; 422
15; 424
0; 428
1; 430
2; 432
3; 433
4; 431
5; 430
6; 428
7; 428
8; 429
9; 431
10; 432
11; 432
12; 433
13; 435
14; 439
15; 442
0; 446
1; 448
2; 449
3; 449
4; 449
5; 449
6; 447
7; 446
8; 446
9; 448
10; 448
11; 450
12; 452
13; 452
14; 455
15; 455
0; 459
1; 463
2; 465
3; 467
4; 468
5; 467
6; 466
7; 465
8; 466
9; 467
10; 469
11; 471
12; 472
13; 476
14; 476
15; 480
0; 483
1; 486
2; 489
3; 490
4; 491
5; 489
6; 489
7; 490
8; 489
9; 489
10; 489
11; 490
12; 493
13; 495
14; 496
15; 496
0; 497
1; 504
2; 506
3; 508
4; 509
5; 510
6; 510
7; 508
8; 508
9; 505
10; 505
11; 505
12; 505
13; 505
14; 506
15; 508
0; 511
1; 515
2; 519
3; 522
4; 525
5; 529
6; 529
7; 529
8; 529
9; 529
10; 530
11; 530
12; 532
13; 533
14; 535
15; 537
0; 539
1; 542
2; 546
3; 551
4; 554
5; 556
6; 559
7; 559
8; 559
9; 561
10; 562
11; 564
12; 566
13; 567
14; 569
15; 573
0; 576
1; 579
2; 581
3; 588
4; 591
5; 594
6; 596
7; 598
8; 600
9; 600
10; 602
11; 602
12; 604
13; 607
14; 609
15; 612
0; 614
1; 617
2; 620
3; 623
4; 628
5; 631
6; 635
7; 637
8; 638
9; 639
10; 639
11; 639
12; 640
13; 639
14; 640
15; 641
0; 642
1; 644
2; 644
3; 645
4; 648
5; 651
6; 654
7; 654
8; 655
9; 654
10; 652
11; 653
12; 651
13; 650
14; 649
15; 648
0; 647
1; 645
2; 644
3; 643
4; 642
5; 645
6; 642
7; 641
